,I-P01,I-P07,I-P11,I-S07,I-S29,I-S34,I-W31,I-W32,I-W33,S-P03,S-P09,S-P12,S-S05,S-S08,S-S32,S-W36,S-W37,S-W20
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;NA;,0,12.244898,0,5.263158,2.857143,11.111112,7.142858,16.666668,5.000000,8.823529,5.263158,8.823529,4.545455,8.695652,11.428572,5.882353,9.090909,0
Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio;NA;,0,2.040816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;NA;,0,2.040816,5.882353,10.526316,1.428571,2.777778,3.571429,4.166667,3.333333,11.764706,2.631579,2.941176,6.060606,4.347826,2.857143,2.941176,3.030303,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Odoribacteraceae;Odoribacter;NA;,0,2.040816,0,0,0,0,0,0,3.333333,2.941176,0,0,1.515152,0,0,2.941176,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Paraprevotella;NA;,0,2.040816,0,0,0,0,0,4.166667,0,0,0,0,0,0,0,0,0,9.090909
Bacteria;Spirochaetes;Spirochaetia;Brachyspirales;Brachyspiraceae;Brachyspira;NA;,0,0,2.941176,1.315789,2.857143,0,0,4.166667,0,0,0,2.941176,0,0,2.857143,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;NA;,0,0,0,2.631579,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Barnesiellaceae;Barnesiella;NA;,0,0,0,2.631579,0,0,0,0,0,0,0,0,0,2.173913,0,0,0,0
Bacteria;Fusobacteria;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium;NA;,0,0,0,1.315789,2.857143,0,0,0,0,0,0,0,0,0,0,0,3.030303,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Odoribacteraceae;Butyricimonas;NA;,0,0,0,0,1.428571,0,0,4.166667,1.666667,0,0,0,0,0,0,0,3.030303,0
Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cyclobacteriaceae;Algoriphagus;NA;,0,0,0,0,0,0,3.571429,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Muribaculaceae;Candidatus Amulumruptor;NA;,0,0,0,0,0,0,3.571429,0,0,0,0,0,0,0,0,0,0,9.090909
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Sanguibacteroides;NA;,0,0,0,0,0,0,0,4.166667,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Rhodocytophaga;NA;,0,0,0,0,0,0,0,0,1.666667,0,0,0,0,0,0,0,0,0
Archaea;Euryarchaeota;Methanomicrobia;Methanosarcinales;Methanosarcinaceae;Methanococcoides;NA;,0,0,0,0,0,0,0,0,0,0,2.631579,0,0,2.173913,0,0,3.030303,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Hungatella;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.030303,0
