,I-P01,I-P07,I-P11,I-S07,I-S29,I-S34,I-W31,I-W32,I-W33,S-P03,S-P09,S-P12,S-S05,S-S08,S-S32,S-W20,S-W36,S-W37
Bacteria;Bacteroidetes;Bacteroidia;Marinilabiliales;Prolixibacteraceae;NA;NA;,0,0,1.234568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;NA;NA;,0,0,0,1.000000,1.204819,0,4.255319,0,0,1.041667,0,0,0.800000,0,0,1.754386,1.754386,0
Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Hymenobacteraceae;NA;NA;,0,0,0,1.000000,0,0,0,0,0,1.041667,0,0,1.600000,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Marinilabiliales;Marinilabiliaceae;NA;NA;,0,0,0,0,1.204819,0,0,0,0,0,0,0,0.800000,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Odoribacteraceae;NA;NA;,0,0,0,0,1.204819,0,0,0,0,1.041667,0,0,0,0,2.272727,0,0,2.272727
Bacteria;Actinobacteria;Actinobacteria;Propionibacteriales;Propionibacteriaceae;NA;NA;,0,0,0,0,0,0,0,1.639344,0,0,0,0,0,0,0,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;NA;NA;,0,0,0,0,0,0,0,0,1.492537,0,0,0,0,1.851852,0,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Cohaesibacteraceae;NA;NA;,0,0,0,0,0,0,0,0,0,0,0,1.428571,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;NA;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0,1.851852,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Dysgonamonadaceae;NA;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0,1.851852,0,0,0,0
