,I-P01,I-P07,I-P11,I-S07,I-S29,I-S34,I-W31,I-W32,I-W33,S-P03,S-P09,S-P12,S-S05,S-S08,S-S32,S-W20,S-W36,S-W37
Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Erysipelatoclostridium;NA;,0,0,0.680272,0,0,0,0,0.970874,0.769231,0,0,0,0,1.149425,0,0,0.781250,2.564103
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Hungatella;NA;,0,0,0.680272,0,0,0,0.757576,2.912621,0.769231,0.675676,0,0,0.231481,0.574713,0,4.166667,2.343750,2.564103
Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;NA;,0,0,0,0.836820,0.497512,0,0,0,0,0,0,0,0.231481,0.574713,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Caldicoprobacteraceae;Caldicoprobacter;NA;,0,0,0,0.418410,0,0.487805,0,0,0,1.351351,0,0,0,0,1.418440,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Ruminiclostridium;NA;,0,0,0,0.418410,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Schaedlerella;NA;,0,0,0,0,0.497512,0,0,0,0,0,0,0,0,0,0,0,0.781250,0
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Schaalia;NA;,0,0,0,0,0,0.487805,0,0,0,0,0,0,0.231481,0,0,0,0,0
Bacteria;Actinobacteria;Coriobacteriia;Eggerthellales;Eggerthellaceae;Adlercreutzia;NA;,0,0,0,0,0,0,1.515152,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiales Family XIII. Incertae Sedis;Emergencia;NA;,0,0,0,0,0,0,0.757576,0.970874,0,0,0,0,0,0,0,4.166667,0.781250,0
Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Massilimicrobiota;NA;,0,0,0,0,0,0,0,0.970874,0,0,0,0,0,0.574713,0,0,0.781250,1.282051
Bacteria;Firmicutes;Clostridia;Clostridiales;NA;Massilistercora;NA;,0,0,0,0,0,0,0,0.970874,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Anaerobutyricum;NA;,0,0,0,0,0,0,0,0,0.769231,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;NA;,0,0,0,0,0,0,0,0,0,0.675676,0.588235,0,0,0,0,2.083333,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Bariatricus;NA;,0,0,0,0,0,0,0,0,0,0.675676,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Turicibacter;NA;,0,0,0,0,0,0,0,0,0,0,0.588235,0,0.231481,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Pseudobutyrivibrio;NA;,0,0,0,0,0,0,0,0,0,0,0,0.392157,0.231481,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Cuneatibacter;NA;,0,0,0,0,0,0,0,0,0,0,0,0.392157,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Roseburia;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0.231481,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruthenibacterium;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0,1.149425,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Robinsoniella;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.166667,0,0
Bacteria;Actinobacteria;Coriobacteriia;Eggerthellales;Eggerthellaceae;Gordonibacter;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.083333,0,0
