"","I.P01","I.P07","I.P11","I.S07","I.S29","I.S34","I.W31","I.W32","I.W33","S.P03","S.P09","S.P12","S.S05","S.S08","S.S32","S.W36","S.W37"
"GH66",8.78466149233083,4.75893861081099,5.02252799099055,7.33730802378753,9.68501440410101,10.3400193587501,5.83106756937888,10.5471799012524,8.65876079534249,5.89299447286697,7.33814198934193,6.36125694513096,6.45968848787094,7.49012139061555,8.72577631291069,9.19599473243093,5.50790589568596
"GH67",11.7128819897744,18.0839667210818,21.0946175621603,16.6757000540626,11.9200177281243,14.4760271022501,8.74660135406832,11.8655773889089,7.57641569592468,15.1534143588008,13.7590162300161,9.08750992161566,12.3810696017526,18.1902948057806,22.4377105189132,5.74749670776933,5.50790589568596
"GH68",0,0,1.00450559819811,0.667028002162502,0,0,0,0,0,0.84185635326671,0,0,0.538307373989245,0,0,0,0
"GH70",0.732055124360902,0.951787722162198,0,0.667028002162502,2.98000443203108,1.03400193587501,0,0,0,0,1.83453549733548,0,0.538307373989245,2.14003468303301,1.24653947327296,0,0
"GH73",76.1337329335338,86.61268271676,93.4190206324243,90.7158082941003,93.1251385009712,94.0941761646256,88.9237804330279,81.740644234706,100.658094245856,96.8134806256717,91.7267748667741,79.9700873102178,91.5122535781716,108.071751493167,102.216236808382,79.3154545672168,123.009898336986
"GH74",3.66027562180451,4.75893861081099,2.00901119639622,3.33514001081251,3.72500554003885,5.17000967937503,2.91553378468944,1.31839748765655,2.16469019883562,2.52556905980013,4.5863387433387,4.54375496080783,4.8447663659032,3.21005202454952,6.23269736636478,0,0
"GH76",10.9808268654135,23.794693054055,20.0901119639622,22.0119240713626,25.3300376722642,21.7140406533751,21.8665033851708,29.0047447284441,12.9881411930137,27.7812596578014,24.766229214029,19.0837708353929,27.9919834474407,21.4003468303301,16.2050131525484,18.3919894648619,12.8517804232672
"GH77",160.320072235038,159.900337323249,124.558694176566,159.419692516838,151.980226033585,155.100290381251,167.643192619643,131.839748765655,148.28127862024,141.431867348807,139.424697797497,177.206443471505,156.109138456881,173.342809325674,148.338197319482,155.182411109772,167.073145502474
"GH78",210.099820691579,138.009219713519,159.7163901135,176.095392570901,179.545267029872,151.998284573626,150.149989911506,166.118083444725,173.17521590685,180.157259599076,168.777265754864,229.005250024715,155.032523708902,164.782670593542,120.914328907477,117.248932838494,93.6344002266613
"GH79",16.1052127359398,14.276815832433,14.0630783747735,10.6724480346,11.9200177281243,17.5780329098751,18.9509696004814,19.7759623148482,12.9881411930137,12.6278452990007,9.17267748667741,14.5400158745851,16.6875285936666,17.1202774642641,9.97231578618364,24.1394861726312,14.6877490551626
"GH8",17.5693229846617,14.276815832433,18.081100767566,18.0097560583876,14.9000221601554,17.5780329098751,11.6621351387578,9.22878241359584,11.9057960935959,10.9441325924672,16.5108194760193,18.1750198432313,14.5342990977096,9.63015607364857,18.6980920990943,4.59799736621547,5.50790589568596
"GH81",1.4641102487218,0,1.00450559819811,9.33839203027503,5.21500775605439,1.03400193587501,1.45776689234472,2.6367949753131,1.08234509941781,3.36742541306684,1.83453549733548,2.7262529764847,4.8447663659032,9.63015607364857,2.49307894654591,2.29899868310773,3.67193726379064
"GH84",16.1052127359398,22.8429053318928,19.0856063657641,22.6789520735251,20.8600310242175,17.5780329098751,21.8665033851708,32.9599371914137,33.5526980819521,17.6789834186009,22.9316937166935,19.0837708353929,18.3024507156343,20.3303294888136,18.6980920990943,33.3354809050621,47.7351844292783
"GH85",12.4449371141353,11.4214526659464,17.0765951693679,13.34056004325,15.6450232681632,14.4760271022501,33.5286385239285,31.6415397037572,28.1409725848631,15.9952707120675,13.7590162300161,14.5400158745851,15.0726064716988,13.9102254397146,12.4653947327296,17.242490123308,20.1956549508485
"GH87",2.92822049744361,1.9035754443244,2.00901119639622,2.66811200865001,2.23500332402331,1.03400193587501,2.91553378468944,1.31839748765655,3.24703529825343,1.68371270653342,1.83453549733548,1.81750198432313,3.76815161792471,5.35008670758254,2.49307894654591,4.59799736621547,1.83596863189532
"GH88",75.4016778091729,69.4805037178405,88.3964926414337,78.7093042551753,81.2051207728469,67.2101258318754,78.7194121866148,102.835004037211,93.0816785499318,96.8134806256717,63.2914746580741,74.5175813572484,76.4396471064727,72.7611792231225,73.5458289231044,96.5579446905248,102.814243386138
"GH89",21.9616537308271,23.794693054055,29.1306623477452,26.6811200865001,32.7800487523419,26.8840503327502,36.444172308618,35.5967321667268,41.1291137778768,33.6742541306684,34.8561744493742,28.1712807570086,25.8387539514837,33.1705375870117,24.9307894654591,39.0829776128315,53.2430903249642
"GH9",27.0860396013534,36.1679334421635,32.1441791423395,19.3438120627126,20.8600310242175,25.8500483968752,18.9509696004814,23.7311547778179,16.2351764912672,21.8882651849345,38.5252454440451,33.623786709978,32.8367498133439,26.7504335379127,37.3961841981887,12.6444927570925,18.3596863189532
"GH91",1.4641102487218,6.66251405513539,3.01351679459433,2.66811200865001,3.72500554003885,3.10200580762502,1.45776689234472,6.59198743828274,2.16469019883562,5.05113811960026,1.83453549733548,1.81750198432313,3.22984424393547,5.35008670758254,3.73961841981887,3.4484980246616,0
"GH92",101.023607161805,98.9859231048686,139.626278149537,115.395844374113,126.650188361321,115.808216818001,128.283486526335,156.889301031129,147.198933520822,150.692287234741,132.086555808155,98.1451071534492,114.12116328572,111.281803517717,153.324355212574,156.331910451326,192.776706349008
"GH93",7.32055124360902,9.51787722162198,7.03153918738677,8.67136402811253,8.19501218808547,8.27201548700005,5.83106756937888,3.95519246296965,3.24703529825343,8.4185635326671,6.42087424067418,9.99626091377723,8.07461060983867,6.42010404909904,7.47923683963773,4.59799736621547,1.83596863189532
"GH94",69.5452368142857,57.1072633297319,46.2072575171131,60.0325201946252,64.815096396676,59.9721122807504,51.0218412320652,51.4175020186054,40.046768678459,55.5625193156029,55.9533326687322,68.1563244121175,64.5968848787094,55.6409017588584,49.8615789309182,40.2324769543853,33.0474353741157
"GH95",85.6504495502256,79.9501686616246,95.4280318288205,90.0487802919378,85.6751274208935,86.8561626135006,86.0082466483384,79.1038492593929,76.8465020586646,97.6553369789384,98.1476491074483,85.4225932631872,84.5142577163114,75.971231247672,83.518144709288,87.3619499580939,55.0790589568596
"GH97",95.8992212912782,120.877040714599,111.50012139999,120.06504038925,126.650188361321,125.114234240876,122.452418956956,106.79019650018,148.28127862024,133.01330381614,141.259233294832,90.8750992161566,103.355015805935,124.122011615915,160.803592052211,135.640922303356,141.36958465594
"GH98",5.12438587052632,5.71072633297319,4.01802239279244,5.33622401730002,3.72500554003885,4.13600774350003,1.45776689234472,3.95519246296965,2.16469019883562,4.20928176633355,7.33814198934193,4.54375496080783,3.76815161792471,5.35008670758254,2.49307894654591,2.29899868310773,0
"GH99",1.4641102487218,0.951787722162198,8.03604478558488,5.33622401730002,2.98000443203108,5.17000967937503,2.91553378468944,6.59198743828274,3.24703529825343,5.05113811960026,7.33814198934193,2.7262529764847,3.76815161792471,2.14003468303301,3.73961841981887,4.59799736621547,1.83596863189532
"GT1",10.2487717410526,6.66251405513539,7.03153918738677,6.67028002162502,8.19501218808547,6.20401161525004,17.4932027081366,15.8207698518786,9.7411058947603,6.73485082613368,3.66907099467096,5.4525059529694,8.07461060983867,4.28006936606603,6.23269736636478,10.3454940739848,5.50790589568596
"GT10",10.9808268654135,18.0839667210818,10.0450559819811,10.6724480346,5.96000886406216,14.4760271022501,11.6621351387578,17.1391673395351,5.41172549708906,10.9441325924672,13.7590162300161,9.08750992161566,12.9193769757419,9.63015607364857,8.72577631291069,18.3919894648619,9.17984315947659
"GT101",19.7654883577444,78.0465932173003,82.3694590522451,26.6811200865001,35.0150520763652,68.2441277677505,67.0572770478571,10.5471799012524,18.3998666901028,7.57670717940039,26.6007647113645,91.7838502083182,27.4536760734515,70.6211445400895,71.0527499765585,8.04649539087707,16.5237176870579
"GT102",0.732055124360902,1.9035754443244,1.00450559819811,1.334056004325,1.49000221601554,0,0,0,0,0,0.917267748667741,0,0,1.07001734151651,0,2.29899868310773,0
"GT103",0.732055124360902,2.85536316648659,0,0.667028002162502,0.74500110800777,0,1.45776689234472,0,0,0,1.83453549733548,0,0,0,0,2.29899868310773,0
"GT104",0,0.951787722162198,1.00450559819811,0.667028002162502,0.74500110800777,2.06800387175001,1.45776689234472,1.31839748765655,1.08234509941781,0.84185635326671,0.917267748667741,0,0.538307373989245,1.07001734151651,1.24653947327296,1.14949934155387,1.83596863189532
"GT107",1.4641102487218,4.75893861081099,2.00901119639622,5.33622401730002,3.72500554003885,4.13600774350003,5.83106756937888,3.95519246296965,6.49407059650687,1.68371270653342,3.66907099467096,3.63500396864627,2.15322949595698,2.14003468303301,6.23269736636478,5.74749670776933,5.50790589568596
"GT11",57.1002997001504,68.5287159956783,44.1982463207169,38.6876241254251,40.9750609404273,50.6660948578753,23.3242702775155,21.0943598025048,24.8939372866097,31.1486850708683,49.532458428058,59.9775654826634,57.5988890168492,39.5906416361108,46.1219605110994,31.0364822219544,31.2114667422204
"GT12",0,0,0,1.334056004325,0,0,0,1.31839748765655,0,0,0,0,0.538307373989245,0,0,0,0
"GT14",24.1578191039098,18.0839667210818,23.1036287585565,20.0108400648751,15.6450232681632,28.9520542045002,21.8665033851708,26.367949753131,25.9762823860275,24.4138342447346,25.6834969626967,24.5362767883623,19.9173728376021,19.2603121472971,23.6842499921862,25.2889855141851,22.0316235827438
"GT17",5.12438587052632,7.61430177729759,6.02703358918866,4.00216801297501,3.72500554003885,4.13600774350003,2.91553378468944,5.2735899506262,2.16469019883562,2.52556905980013,6.42087424067418,6.36125694513096,5.38307373989245,5.35008670758254,8.72577631291069,2.29899868310773,1.83596863189532
"GT19",49.7797484565413,61.8662019405429,61.2748414900847,63.3676602054377,64.815096396676,54.8021026013754,53.9373750167546,54.0542969939185,76.8465020586646,54.7206629623362,65.1260101554096,49.0725535767246,47.3710489110535,63.1310231494739,61.0804341903748,78.1659552256629,102.814243386138
"GT2",2163.22289248647,2151.99203980873,1808.1100767566,2001.08400648751,1983.19294951668,2032.84780593026,1973.81637223475,1947.27308926872,2046.71458299908,1742.64265126209,2108.79855418714,2280.05623933337,2157.53595494889,1918.5410933391,2051.80397300728,2000.12885430373,2227.02995048902
"GT20",4.39233074616541,7.61430177729759,7.03153918738677,1.334056004325,5.21500775605439,2.06800387175001,5.83106756937888,3.95519246296965,2.16469019883562,0.84185635326671,1.83453549733548,4.54375496080783,1.07661474797849,5.35008670758254,3.73961841981887,1.14949934155387,1.83596863189532
"GT21",0,1.9035754443244,1.00450559819811,0,0,0,1.45776689234472,1.31839748765655,2.16469019883562,0,0,0,0.538307373989245,1.07001734151651,0,2.29899868310773,1.83596863189532
"GT22",0,0,0,0,0,2.06800387175001,1.45776689234472,1.31839748765655,1.08234509941781,0,0.917267748667741,1.81750198432313,0.538307373989245,1.07001734151651,0,1.14949934155387,1.83596863189532
"GT23",8.05260636796992,5.71072633297319,11.0495615801792,5.33622401730002,7.4500110800777,11.3740212946251,5.83106756937888,6.59198743828274,7.57641569592468,6.73485082613368,9.17267748667741,9.08750992161566,9.6895327318064,7.49012139061555,6.23269736636478,4.59799736621547,11.0158117913719
"GT24",5.12438587052632,8.56608949945978,11.0495615801792,0.667028002162502,7.4500110800777,1.03400193587501,2.91553378468944,1.31839748765655,1.08234509941781,0.84185635326671,4.5863387433387,8.1787589294541,0,11.7701907566816,3.73961841981887,0,1.83596863189532
"GT25",5.85644099488722,9.51787722162198,6.02703358918866,7.33730802378753,6.70500997206993,6.20401161525004,8.74660135406832,5.2735899506262,5.41172549708906,3.36742541306684,5.50360649200644,5.4525059529694,3.76815161792471,10.7001734151651,3.73961841981887,9.19599473243093,3.67193726379064
"GT26",112.736489151579,117.06988982595,91.4100094360281,116.729900378438,101.320150689057,118.910222625626,131.199020311025,121.292568864402,112.563890339452,85.8693480332045,105.48579109679,119.955130965327,122.734081269548,108.071751493167,125.900486800569,121.84693020471,115.666023809405
"GT27",16.8372678603008,18.0839667210818,11.0495615801792,15.3416440497376,16.3900243761709,18.6120348457501,14.5776689234472,13.1839748765655,25.9762823860275,15.9952707120675,22.9316937166935,19.0837708353929,13.4576843497311,10.7001734151651,14.9584736792755,21.8404874895235,36.7193726379064
"GT28",181.549670841504,174.177153155682,156.702873318905,181.431616588201,159.430237113663,196.460367816251,199.714064251227,175.346865858321,174.257561006268,146.483005468408,177.949943241542,212.647732165807,211.554797977773,191.533104131455,157.063973632392,158.630909134434,231.33204761881
"GT29",0,0,0,0.667028002162502,0,0,0,0,0,0,0,0,0.538307373989245,0,1.24653947327296,0,0
"GT3",30.014260098797,34.2643579978391,32.1441791423395,32.0173441038001,35.7600531843729,32.0540600121252,43.7330067703416,36.9151296543834,47.6231843743837,38.7253922502687,35.7734421980419,25.4450277805239,28.53029082143,38.5206242945943,33.6565657783698,52.8769697114779,47.7351844292783
"GT30",46.8515279590977,76.1430177729759,51.2297855081036,55.3633241794877,63.3250941806604,61.0061142166254,49.5640743397205,58.0094894568882,74.681811859829,50.5113811960026,59.6224036634031,48.163802584563,44.6795120411073,64.2010404909904,72.2992894498314,73.5679578594475,95.4703688585566
"GT31",0.732055124360902,2.85536316648659,2.00901119639622,2.00108400648751,0,1.03400193587501,1.45776689234472,3.95519246296965,1.08234509941781,0,1.83453549733548,0.908750992161566,1.07661474797849,0,0,1.14949934155387,0
"GT32",96.6312764156391,82.8055318281112,68.3063806774715,100.054200324375,88.6551318529246,89.9581684211256,90.3815473253726,83.0590417223626,98.4934040470208,78.2926408538041,103.651255599455,101.780111122095,81.8227208463652,92.0214913704196,109.69547364802,100.006442715186,106.486180649928
"GT33",0.732055124360902,0,1.00450559819811,0,0,0,0,0,0,0,0.917267748667741,0,0,0,0,0,0
"GT35",144.214859499098,140.864582880005,116.522649390981,135.406684438988,122.180181713274,143.726269086626,142.861155449783,127.884556302685,129.881411930137,126.278452990007,127.500217064816,157.213921643951,150.187757342999,121.981976932882,142.105499953117,140.238919669572,134.025710128358
"GT39",24.1578191039098,20.9393298875684,28.1261567495471,22.0119240713626,11.9200177281243,24.8160464610002,37.9019392009627,27.6863472407875,23.8115921871918,27.7812596578014,33.9389067007064,40.8937946472705,30.6835203173869,21.4003468303301,24.9307894654591,28.7374835388467,33.0474353741157
"GT4",1129.56105688887,1132.62738937302,954.280318288205,1010.54742327619,1099.62163541947,1111.55208106563,1107.90283818199,1059.99158007587,1167.85036227182,940.353546598915,1078.70687243326,1124.12497730386,1121.2942600196,1043.26690797859,1145.56977593785,1177.08732575116,1241.11479516124
"GT41",0,5.71072633297319,0,0.667028002162502,4.47000664804662,9.30601742287506,0,0,3.24703529825343,0,0,0.908750992161566,1.61492212196773,0,6.23269736636478,0,0
"GT46",5.85644099488722,4.75893861081099,2.00901119639622,4.00216801297501,2.23500332402331,2.06800387175001,1.45776689234472,3.95519246296965,1.08234509941781,0.84185635326671,3.66907099467096,5.4525059529694,2.69153686994622,6.42010404909904,6.23269736636478,2.29899868310773,1.83596863189532
"GT5",138.358418504211,134.20206882487,103.464076614405,129.403432419525,122.925182821282,136.488255535501,141.403388557438,112.063786450807,130.963757029555,114.492464044273,116.493004080803,142.673905769366,141.574839359171,114.491855542266,120.914328907477,140.238919669572,146.877490551625
"GT50",0.732055124360902,0,1.00450559819811,0.667028002162502,0,0,1.45776689234472,0,0,0,0.917267748667741,0,0,0,0,1.14949934155387,0
"GT51",251.094907655789,250.320170928658,238.067826772952,258.139836836888,233.185346806432,253.330474289377,281.349010222531,249.177125167088,256.515788562021,218.040795496078,255.9177018783,258.994032766046,268.077072246644,248.24402323183,253.04751307441,262.085849874282,337.818228268739
"GT56",3.66027562180451,1.9035754443244,4.01802239279244,8.00433602595003,3.72500554003885,3.10200580762502,1.45776689234472,5.2735899506262,3.24703529825343,2.52556905980013,2.75180324600322,5.4525059529694,5.38307373989245,5.35008670758254,4.98615789309182,3.4484980246616,7.34387452758128
"GT6",1.4641102487218,1.9035754443244,4.01802239279244,2.66811200865001,3.72500554003885,1.03400193587501,2.91553378468944,2.6367949753131,3.24703529825343,2.52556905980013,1.83453549733548,0,1.07661474797849,2.14003468303301,3.73961841981887,5.74749670776933,11.0158117913719
"GT66",0.732055124360902,2.85536316648659,5.02252799099055,1.334056004325,2.98000443203108,3.10200580762502,1.45776689234472,0,2.16469019883562,0,0.917267748667741,0.908750992161566,0,4.28006936606603,2.49307894654591,3.4484980246616,1.83596863189532
"GT7",0.732055124360902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14949934155387,0
"GT73",0,0,0,1.334056004325,0,0,0,0,0,0.84185635326671,0,0,0,0,0,0,0
"GT74",0.732055124360902,0,0,0.667028002162502,1.49000221601554,1.03400193587501,0,0,0,0,0.917267748667741,2.7262529764847,0.538307373989245,1.07001734151651,1.24653947327296,0,0
"GT76",8.78466149233083,10.4696649437842,9.040550383783,4.66919601513752,1.49000221601554,4.13600774350003,8.74660135406832,5.2735899506262,4.32938039767124,5.05113811960026,3.66907099467096,4.54375496080783,5.38307373989245,3.21005202454952,6.23269736636478,4.59799736621547,1.83596863189532
"GT77",0,0,1.00450559819811,0,0,0,0,0,0,0,1.83453549733548,0.908750992161566,0,0,0,0,0
"GT8",104.683882783609,130.394917936221,103.464076614405,128.736404417363,101.320150689057,116.842218753876,84.5504797559937,98.8798115742412,89.8346432516783,81.6600662668709,115.575736332135,123.590134933973,103.355015805935,107.001734151651,127.147026273841,81.6144532503245,150.549427815416
"GT80",0,0,0,0.667028002162502,0,1.03400193587501,0,0,0,0,0.917267748667741,0,1.07661474797849,1.07001734151651,1.24653947327296,4.59799736621547,5.50790589568596
"GT81",2.19616537308271,4.75893861081099,2.00901119639622,4.00216801297501,2.98000443203108,1.03400193587501,0,2.6367949753131,6.49407059650687,1.68371270653342,3.66907099467096,1.81750198432313,3.76815161792471,1.07001734151651,1.24653947327296,5.74749670776933,3.67193726379064
"GT83",37.334811342406,38.0715088864879,39.1757183297263,38.0205961232626,47.6800709124973,37.2240696915002,39.3597060933074,42.1887196050096,45.4584941755481,33.6742541306684,43.1115841873838,40.8937946472705,32.8367498133439,40.6606589776273,41.1358026180075,49.4284716868163,64.2589021163362
"GT84",17.5693229846617,17.1321789989196,8.03604478558488,20.0108400648751,14.9000221601554,17.5780329098751,29.1553378468944,21.0943598025048,15.1528313918494,9.26041988593381,13.7590162300161,25.4450277805239,20.9939875855805,19.2603121472971,17.4515526258214,18.3919894648619,22.0316235827438
"GT9",53.4400240783459,95.1787722162198,52.2342911063018,70.0379402270627,73.7551096927692,72.3801355112505,67.0572770478571,67.238271870484,88.7522981522605,57.2462320221363,66.9605456527451,60.886316474825,45.7561267890858,65.2710578325069,77.2854473429232,79.3154545672168,104.650212018033
"GT90",5.12438587052632,9.51787722162198,7.03153918738677,6.00325201946252,8.94001329609324,8.27201548700005,8.74660135406832,6.59198743828274,7.57641569592468,8.4185635326671,9.17267748667741,2.7262529764847,4.8447663659032,6.42010404909904,7.47923683963773,6.8969960493232,11.0158117913719
"GT92",6.58849611924812,10.4696649437842,7.03153918738677,6.00325201946252,8.19501218808547,5.17000967937503,0,6.59198743828274,7.57641569592468,4.20928176633355,4.5863387433387,2.7262529764847,6.99799586186018,8.56013873213206,6.23269736636478,6.8969960493232,7.34387452758128
"GT94",6.58849611924812,8.56608949945978,8.03604478558488,12.006504038925,11.1750166201165,2.06800387175001,14.5776689234472,9.22878241359584,14.0704862924315,8.4185635326671,7.33814198934193,7.27000793729253,5.92138111388169,5.35008670758254,3.73961841981887,13.7939920986464,20.1956549508485
"GT99",0.732055124360902,0,0,0.667028002162502,0.74500110800777,3.10200580762502,1.45776689234472,2.6367949753131,1.08234509941781,0,0.917267748667741,0.908750992161566,1.07661474797849,1.07001734151651,0,1.14949934155387,3.67193726379064
"PL1",66.6170163168421,87.5644704389222,73.3289086684621,63.3676602054377,55.8750831005827,76.5161432547505,43.7330067703416,36.9151296543834,46.5408392749659,68.1903646146035,73.3814198934193,59.0688144905018,99.048556814021,67.4110925155399,68.5596710300126,47.1294730037085,58.7509962206502
"PL10",5.85644099488722,16.1803912767574,19.0856063657641,12.6735320410875,14.9000221601554,18.6120348457501,14.5776689234472,10.5471799012524,10.8234509941781,12.6278452990007,7.33814198934193,8.1787589294541,13.4576843497311,16.0502601227476,13.7119342060025,13.7939920986464,31.2114667422204
"PL11",41.7271420885714,36.1679334421635,36.162201535132,44.6908761448877,26.0750387802719,38.2580716273753,14.5776689234472,23.7311547778179,19.4822117895206,59.7718010819364,39.4425131927129,31.8062847256548,37.1432088052579,36.3805896115612,36.1496447249157,17.242490123308,7.34387452758128
"PL12",24.8898742282707,23.794693054055,31.1396735441414,23.3459800756876,26.0750387802719,22.7480425892502,32.0708716315838,31.6415397037572,32.4703529825343,26.9394033045347,21.097158219358,29.0800317491701,28.53029082143,20.3303294888136,27.423868412005,39.0829776128315,49.5711530611736
"PL13",2.92822049744361,2.85536316648659,7.03153918738677,2.66811200865001,2.23500332402331,3.10200580762502,4.37330067703416,3.95519246296965,4.32938039767124,3.36742541306684,2.75180324600322,2.7262529764847,3.76815161792471,2.14003468303301,6.23269736636478,4.59799736621547,5.50790589568596
"PL15",12.4449371141353,16.1803912767574,22.0991231603584,6.67028002162502,6.70500997206993,8.27201548700005,16.0354358157919,7.91038492593929,7.57641569592468,10.1022762392005,10.0899452353451,6.36125694513096,9.6895327318064,9.63015607364857,7.47923683963773,11.4949934155387,14.6877490551626
"PL17",5.12438587052632,7.61430177729759,9.040550383783,6.67028002162502,8.94001329609324,10.3400193587501,16.0354358157919,7.91038492593929,15.1528313918494,9.26041988593381,4.5863387433387,8.1787589294541,8.07461060983867,6.42010404909904,7.47923683963773,9.19599473243093,18.3596863189532
"PL21",2.19616537308271,1.9035754443244,4.01802239279244,1.334056004325,1.49000221601554,1.03400193587501,1.45776689234472,2.6367949753131,1.08234509941781,3.36742541306684,2.75180324600322,0.908750992161566,1.61492212196773,2.14003468303301,1.24653947327296,1.14949934155387,1.83596863189532
"PL22",0,0.951787722162198,0,0.667028002162502,5.96000886406216,0,2.91553378468944,2.6367949753131,3.24703529825343,3.36742541306684,0,0.908750992161566,2.15322949595698,0,2.49307894654591,2.29899868310773,3.67193726379064
"PL26",7.32055124360902,9.51787722162198,9.040550383783,12.006504038925,12.6650188361321,10.3400193587501,4.37330067703416,6.59198743828274,7.57641569592468,11.7859889457339,9.17267748667741,9.99626091377723,5.92138111388169,9.63015607364857,7.47923683963773,2.29899868310773,1.83596863189532
"PL27",2.92822049744361,3.80715088864879,3.01351679459433,2.66811200865001,2.23500332402331,2.06800387175001,0,6.59198743828274,3.24703529825343,4.20928176633355,1.83453549733548,5.4525059529694,3.76815161792471,5.35008670758254,2.49307894654591,0,0
"PL29",5.12438587052632,4.75893861081099,6.02703358918866,7.33730802378753,6.70500997206993,9.30601742287506,5.83106756937888,6.59198743828274,4.32938039767124,10.1022762392005,6.42087424067418,7.27000793729253,8.61291798382791,7.49012139061555,9.97231578618364,11.4949934155387,11.0158117913719
"PL30",2.19616537308271,2.85536316648659,6.02703358918866,2.66811200865001,4.47000664804662,2.06800387175001,4.37330067703416,3.95519246296965,2.16469019883562,4.20928176633355,3.66907099467096,1.81750198432313,3.22984424393547,3.21005202454952,2.49307894654591,3.4484980246616,0
"PL31",0,0,0,0,0.74500110800777,0,0,0,0,0,0,0,0.538307373989245,0,0,0,0
"PL33",23.4257639795489,18.0839667210818,24.1081343567547,20.0108400648751,17.8800265921865,11.3740212946251,21.8665033851708,26.367949753131,19.4822117895206,26.9394033045347,17.4280872246871,24.5362767883623,17.2258359676558,21.4003468303301,12.4653947327296,20.6909881479696,22.0316235827438
"PL34",0.732055124360902,0,0,0,0.74500110800777,1.03400193587501,0,0,0,0,0,1.81750198432313,0.538307373989245,0,0,1.14949934155387,0
"PL35",10.2487717410526,7.61430177729759,9.040550383783,6.67028002162502,9.68501440410101,8.27201548700005,10.204368246413,11.8655773889089,6.49407059650687,7.57670717940039,10.0899452353451,5.4525059529694,6.99799586186018,7.49012139061555,6.23269736636478,11.4949934155387,9.17984315947659
"PL37",1.4641102487218,3.80715088864879,7.03153918738677,4.00216801297501,5.96000886406216,3.10200580762502,10.204368246413,6.59198743828274,6.49407059650687,9.26041988593381,2.75180324600322,2.7262529764847,4.8447663659032,4.28006936606603,3.73961841981887,5.74749670776933,12.8517804232672
"PL4",0,0.951787722162198,2.00901119639622,1.334056004325,2.98000443203108,1.03400193587501,1.45776689234472,1.31839748765655,1.08234509941781,4.20928176633355,0.917267748667741,0.908750992161566,1.61492212196773,3.21005202454952,0,2.29899868310773,0
"PL6",4.39233074616541,3.80715088864879,7.03153918738677,4.00216801297501,4.47000664804662,8.27201548700005,11.6621351387578,1.31839748765655,9.7411058947603,4.20928176633355,5.50360649200644,3.63500396864627,5.92138111388169,3.21005202454952,3.73961841981887,8.04649539087707,9.17984315947659
"PL8",22.693708855188,20.9393298875684,29.1306623477452,24.6800360800126,25.3300376722642,21.7140406533751,32.0708716315838,35.5967321667268,27.0586274854453,37.883535897002,24.766229214029,18.1750198432313,24.7621392035053,25.6804161963962,33.6565657783698,44.8304743206008,40.391309901697
"PL9",10.2487717410526,20.9393298875684,18.081100767566,12.6735320410875,8.19501218808547,12.4080232305001,7.2888344617236,9.22878241359584,6.49407059650687,16.8371270653342,14.6762839786839,21.8100238118776,17.7641433416451,9.63015607364857,9.97231578618364,5.74749670776933,7.34387452758128
"GH157",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24653947327296,1.14949934155387,0
"GT47",0,0,0,0,0,0,0,0,0,0.84185635326671,2.75180324600322,0,0.538307373989245,0,0,0,0
"PL7",0,0,0,0,0,0,0,0,0,0.84185635326671,0.917267748667741,1.81750198432313,1.07661474797849,0,0,0,0
