,I-P01,I-P07,I-P11,I-S07,I-S29,I-S34,I-W31,I-W32,I-W33,S-P03,S-P09,S-P12,S-S05,S-S08,S-S32,S-W36,S-W37,S-W20
Bacteria;Firmicutes;Clostridia;Clostridiales;Oscillospiraceae;NA;NA;,1.398601,3.125000,0,0.847458,0.862069,3.773585,0,0,1.851852,0,0,2.000000,1.142857,0,1.449275,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Odoribacteraceae;NA;NA;,1.398601,0,2.439024,0.847458,2.586207,0,1.136364,1.219512,3.703704,2.912621,1.020408,0,1.714286,1.250000,0,1.123595,3.703704,3.174603
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Muribaculaceae;NA;NA;,1.398601,3.125000,3.658536,0.847458,1.724138,0,2.272727,1.219512,0.925926,2.912621,3.061224,1.000000,0.571429,1.250000,5.797101,2.247191,1.851852,1.587302
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;NA;NA;,0.699301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Peptococcaceae;NA;NA;,0.699301,0,1.219512,0,0.862069,0,0,0,0,0,0,1.000000,0.571429,0,0,0,0,0
Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Flammeovirgaceae;NA;NA;,0.699301,1.041667,1.219512,0.847458,0,0.943396,0,0,0,0,1.020408,0,0,0,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Colwelliaceae;NA;NA;,0.699301,1.041667,0,0,0,0,0,0,0,0.970874,0,0,0,0,0,0,0,1.587302
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiales Family XIII. Incertae Sedis;NA;NA;,0.699301,0,0,0,0,0,0,0,0.925926,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Defluviitaleaceae;NA;NA;,0.699301,0,0,0,0,0,0,0,0,0,0,0,0.571429,0,0,0,0,0
Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Akkermansiaceae;NA;NA;,0.699301,1.041667,0,0.847458,0,0,0,1.219512,0,0,1.020408,1.000000,0.571429,0,0,1.123595,0,0
Bacteria;Firmicutes;Negativicutes;Selenomonadales;Selenomonadaceae;NA;NA;,0.699301,0,0,0,0,0,0,0,0,0,0,0,0.571429,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;NA;NA;,0.699301,0,0,0,0,0.943396,0,0,0,0,0,0,0,0,1.449275,0,0,0
Bacteria;Firmicutes;Clostridia;Candidatus Borkfalkiales;Candidatus Borkfalkiaceae;NA;NA;,0.699301,0,0,0,0,0,0,0,0,0,1.020408,0,0,0,0,0,0,0
Viruses,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
cannot be assigned to a (non-viral) family,11.888112,14.583333,8.536586,16.949154,15.517241,20.754717,21.590910,19.512194,16.666668,13.592233,17.346939,13.000000,16.000000,11.250000,11.594203,21.348314,12.962963,17.460318
unclassified,15.384616,15.625000,10.975610,18.644068,9.482758,15.094340,15.909091,9.756097,12.962963,9.708738,9.183674,18.000001,13.142857,16.249999,5.797102,8.988764,5.555556,3.174603
Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;NA;NA;,0,1.041667,0,0,0.862069,0,0,0,0,0.970874,0,0,0,0,0,1.123595,0,0
Bacteria;Actinobacteria;Coriobacteriia;Eggerthellales;Eggerthellaceae;NA;NA;,0,1.041667,0,0,0,0.943396,1.136364,0,0,0,1.020408,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Vallitaleaceae;NA;NA;,0,1.041667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Dysgonamonadaceae;NA;NA;,0,0,2.439024,0.847458,0,0.943396,0,1.219512,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;NA;NA;,0,0,1.219512,0.847458,1.724138,0,1.136364,0,0,0,0,1.000000,0,1.250000,0,0,3.703704,0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;NA;NA;,0,0,1.219512,0,0,0,0,0,0.925926,0,0,0,0,2.500000,4.347826,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;NA;NA;,0,0,1.219512,0,0,0,0,0,0,0,0,0,0.571429,0,0,2.247191,1.851852,1.587302
Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;NA;NA;,0,0,1.219512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;NA;NA;,0,0,0,0.847458,0.862069,0,0,0,0,0,0,0,0.571429,0,0,0,0,0
Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;NA;NA;,0,0,0,0,0.862069,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Caldicoprobacteraceae;NA;NA;,0,0,0,0,0,0.943396,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;NA;NA;,0,0,0,0,0,0,1.136364,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;NA;NA;,0,0,0,0,0,0,0,0,0.925926,0,0,0,0,0,0,0,0,0
Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;NA;NA;,0,0,0,0,0,0,0,0,0.925926,0,0,0,0,0,0,0,0,0
Bacteria;Verrucomicrobia;Opitutae;Puniceicoccales;Puniceicoccaceae;NA;NA;,0,0,0,0,0,0,0,0,0.925926,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Alicyclobacillaceae;NA;NA;,0,0,0,0,0,0,0,0,0,0.970874,0,0,0,0,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Budviciaceae;NA;NA;,0,0,0,0,0,0,0,0,0,0,1.020408,0,0,0,0,0,0,0
Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;NA;NA;,0,0,0,0,0,0,0,0,0,0,0,1.000000,0,0,0,0,0,0
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Cellulomonadaceae;NA;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0.571429,0,0,0,0,0
Bacteria;Firmicutes;Tissierellia;Tissierellales;Peptoniphilaceae;NA;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.587302
Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;NA;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.851852,0
