"","X","I.P01","I.P07","I.P11","I.S07","I.S29","I.S34","I.W31","I.W32","I.W33","S.P03","S.P09","S.P12","S.S05","S.S08","S.S32","S.W20","S.W36","S.W37"
"288","Eukaryota;Basidiomycota;Agaricomycetes;Sebacinales;NA;NA;NA;","3.7e-05","5.5e-05","5.3e-05","3.6e-05","4.4e-05","1.2e-05","3.7e-05","1.8e-05","9e-06","2.1e-05","2.1e-05","3.3e-05","4.6e-05","7.1e-05","3e-06","9.1e-05","2.9e-05","3e-06"
"289","Bacteria;Actinobacteria;Nitriliruptoria;Nitriliruptorales;NA;NA;NA;","3.7e-05","5.5e-05","3.5e-05","4.8e-05","5.6e-05","4.5e-05","9.6e-05","0.000206","7.4e-05","1.1e-05","8.4e-05","9.3e-05","4.3e-05","9.6e-05","4.6e-05","1.3e-05","9.3e-05","8.7e-05"
"290","Bacteria;Actinobacteria;Actinobacteria;Candidatus Nanopelagicales;NA;NA;NA;","3.7e-05","3e-06","5.3e-05","2.4e-05","3.7e-05","1.2e-05","4e-06","9e-06","7.7e-05","1.1e-05","4.2e-05","9e-06","1.1e-05","4.6e-05","1.6e-05","0","6e-06","0"
"291","Eukaryota;Ascomycota;Eurotiomycetes;Onygenales;NA;NA;NA;","3.5e-05","8.6e-05","6.6e-05","2.6e-05","2.9e-05","4.5e-05","5.5e-05","1.8e-05","2.6e-05","3.4e-05","4.2e-05","0.000117","1.8e-05","9.6e-05","2.1e-05","1.6e-05","1.6e-05","0"
"292","Eukaryota;Ascomycota;Orbiliomycetes;Orbiliales;NA;NA;NA;","3.5e-05","1.8e-05","1.8e-05","0","1.9e-05","7e-06","1.1e-05","0","9e-06","1.1e-05","4.5e-05","3.3e-05","0.000125","2.5e-05","0","0","6e-06","0"
"293","Bacteria;Armatimonadetes;Fimbriimonadia;Fimbriimonadales;NA;NA;NA;","3.5e-05","4.5e-05","0","5.5e-05","4.2e-05","2.3e-05","2.2e-05","1.2e-05","3.1e-05","7.1e-05","2.4e-05","3.6e-05","2.1e-05","0.000117","5e-06","9e-06","6.4e-05","7e-06"
"294","Bacteria;Cyanobacteria;NA;Spirulinales;NA;NA;NA;","3.5e-05","0.000115","9.2e-05","4.5e-05","0.000115","8.7e-05","4.4e-05","0.000142","0.000111","0.000128","6.3e-05","7.2e-05","5.3e-05","7.1e-05","7.2e-05","6e-06","1.9e-05","3.8e-05"
"295","Eukaryota;Mucoromycota;Endogonomycetes;Endogonales;NA;NA;NA;","3.2e-05","8.4e-05","0.000127","1.2e-05","3.7e-05","2.1e-05","2.9e-05","0.000579","4.6e-05","0.00016","5.2e-05","5.1e-05","5.4e-05","9.2e-05","1.3e-05","2.2e-05","2.9e-05","5.6e-05"
"296","Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;NA;NA;NA;","3.2e-05","2.4e-05","9e-06","1.2e-05","0","5e-06","4e-06","3e-06","0","1.1e-05","2.1e-05","2.7e-05","1.4e-05","0","1.3e-05","0","1.6e-05","7e-06"
"297","Eukaryota;Zoopagomycota;Dimargaritomycetes;Dimargaritales;NA;NA;NA;","3.2e-05","6.5e-05","3.5e-05","1.7e-05","6.1e-05","2.3e-05","4e-05","1.5e-05","1.4e-05","1.6e-05","1.4e-05","4.8e-05","1.3e-05","9.6e-05","1.6e-05","3e-06","1e-05","1e-05"
"298","Bacteria;Actinobacteria;Actinobacteria;Kineosporiales;NA;NA;NA;","3.2e-05","3.9e-05","2.6e-05","0.000126","4.7e-05","0.000124","6.6e-05","5.2e-05","4e-05","5e-05","5.6e-05","0.000114","7.7e-05","0.000323","8.9e-05","1.9e-05","0.000151","5.9e-05"
"299","Bacteria;Cyanobacteria;NA;Gloeoemargaritales;NA;NA;NA;","3.2e-05","7.1e-05","2.2e-05","1.9e-05","1.7e-05","2.3e-05","2.9e-05","4.6e-05","4.6e-05","7e-06","2.1e-05","3.6e-05","1.3e-05","2.5e-05","5e-06","2.5e-05","1e-05","3.1e-05"
"300","Eukaryota;Basidiomycota;Tremellomycetes;Cystofilobasidiales;NA;NA;NA;","3e-05","3.7e-05","4.8e-05","2.1e-05","2.7e-05","2.3e-05","3.7e-05","6e-06","3e-06","5e-06","3e-06","3e-05","8e-06","3.8e-05","1.1e-05","9e-06","1.9e-05","1.4e-05"
"301","Bacteria;Chloroflexi;Thermomicrobia;Thermomicrobiales;NA;NA;NA;","3e-05","0","3.5e-05","1e-05","4.9e-05","4.7e-05","2.2e-05","5.5e-05","3.7e-05","7e-06","3.5e-05","4.2e-05","2.7e-05","2.1e-05","1.1e-05","1.3e-05","2.2e-05","1.7e-05"
"302","Eukaryota;Chytridiomycota;Chytridiomycetes;Caulochytriales;NA;NA;NA;","3e-05","0.00011","9.6e-05","1.2e-05","3.4e-05","1.6e-05","2.9e-05","6e-06","1.4e-05","9e-06","1.4e-05","5.7e-05","3e-05","0.000121","2.7e-05","3e-06","3e-06","1.4e-05"
"303","Archaea;Euryarchaeota;Candidatus Methanoliparia;Candidatus Methanoliparales;NA;NA;NA;","3e-05","7.6e-05","3.5e-05","3.6e-05","2.7e-05","2.3e-05","4e-06","1.2e-05","2e-05","1.4e-05","7e-06","4.5e-05","3.7e-05","4.2e-05","3.2e-05","0","3.5e-05","0.000112"
"304","Eukaryota;Rhodophyta;Florideophyceae;Ceramiales;NA;NA;NA;","2.8e-05","2.1e-05","4e-06","1.4e-05","2.9e-05","2.6e-05","2.6e-05","9e-06","1.1e-05","3.2e-05","3.1e-05","1.5e-05","1.6e-05","4e-06","8e-06","0","2.9e-05","3e-06"
"305","Eukaryota;Zoopagomycota;Kickxellomycetes;Kickxellales;NA;NA;NA;","2.8e-05","5e-05","4.8e-05","4.3e-05","3.6e-05","1.6e-05","2.2e-05","1.8e-05","0","1.1e-05","4.5e-05","5.4e-05","8e-06","6.7e-05","1.1e-05","3.1e-05","2.6e-05","1e-05"
"306","Eukaryota;Chlorophyta;Trebouxiophyceae;Prasiolales;NA;NA;NA;","2.8e-05","0","9e-06","5e-06","3e-06","1.6e-05","0","0","0","9e-06","3e-06","1.5e-05","1.4e-05","0","3e-06","3e-06","0","0"
"307","Eukaryota;Parabasalia;NA;Hypotrichomonadida;NA;NA;NA;","2.8e-05","8e-06","7e-05","4.3e-05","2e-06","0","0","3e-06","0","2.1e-05","7e-05","9e-06","0","4e-06","3e-06","0","1.6e-05","0"
"308","Bacteria;Proteobacteria;Gammaproteobacteria;Arenicellales;NA;NA;NA;","2.8e-05","1.3e-05","1.8e-05","3.1e-05","5e-06","1.4e-05","1.5e-05","2.2e-05","1.7e-05","9e-06","1e-05","1.2e-05","2.1e-05","0","1.3e-05","2.2e-05","5.8e-05","7e-05"
"309","Bacteria;Acidobacteria;Blastocatellia;Blastocatellales;NA;NA;NA;","2.8e-05","1.8e-05","3.5e-05","6.4e-05","5.2e-05","3.3e-05","5.5e-05","2.8e-05","6e-05","4.3e-05","1e-05","6.3e-05","3.2e-05","1.3e-05","3.2e-05","5e-05","1.3e-05","3e-06"
"310","Eukaryota;Ascomycota;Sordariomycetes;Ophiostomatales;NA;NA;NA;","2.5e-05","3.9e-05","9e-06","1.9e-05","6.4e-05","2.3e-05","1.8e-05","2.5e-05","6e-06","5.5e-05","5.2e-05","2.4e-05","8e-06","5e-05","8e-06","6e-06","1.3e-05","0"
"311","Eukaryota;Ciliophora;Oligohymenophorea;Peniculida;NA;NA;NA;","2.3e-05","5e-05","6.6e-05","6.2e-05","3.4e-05","2.8e-05","5.5e-05","0.000114","0.000171","9e-06","8e-05","5.4e-05","1.1e-05","9.6e-05","4.8e-05","6e-06","6e-06","1.7e-05"
"312","Eukaryota;Ascomycota;Schizosaccharomycetes;Schizosaccharomycetales;NA;NA;NA;","2.3e-05","4.7e-05","5.3e-05","1.9e-05","1.9e-05","3.5e-05","5.5e-05","0","3e-06","2.1e-05","4.2e-05","3e-05","1.9e-05","7.1e-05","1.6e-05","3e-06","1.3e-05","1.4e-05"
"313","Archaea;Crenarchaeota;Thermoprotei;Desulfurococcales;NA;NA;NA;","2.3e-05","4.2e-05","2.2e-05","4e-05","8e-06","3e-05","1.8e-05","6e-06","6e-05","0.000119","2.1e-05","3.3e-05","1e-05","5.9e-05","4.6e-05","9e-06","1.9e-05","5.9e-05"
"314","Bacteria;Spirochaetes;Spirochaetia;Brevinematales;NA;NA;NA;","2.3e-05","6.5e-05","5.3e-05","7.8e-05","2.7e-05","5.4e-05","2.6e-05","2.5e-05","5.7e-05","4.1e-05","3.1e-05","4.2e-05","6.7e-05","3.4e-05","0.00011","0","4.5e-05","7e-05"
"315","Bacteria;Proteobacteria;Alphaproteobacteria;Micropepsales;NA;NA;NA;","2.3e-05","0","4e-06","2e-06","2e-06","0","0","6e-06","1.7e-05","2e-06","0","6e-06","2e-06","4e-06","3e-06","0","3e-06","3e-06"
"316","Eukaryota;Euglenozoa;Kinetoplastea;Eubodonida;NA;NA;NA;","2.3e-05","7.3e-05","9.6e-05","1e-05","3.4e-05","1.9e-05","4e-06","3e-06","3e-06","5e-06","3e-06","2.7e-05","0","4.2e-05","1.6e-05","6e-06","6e-06","7e-06"
"317","Eukaryota;Ascomycota;Sordariomycetes;Microascales;NA;NA;NA;","2.1e-05","2.9e-05","3.5e-05","1e-05","7e-06","5e-06","7e-06","0","0","0","1e-05","1.8e-05","3e-06","5e-05","8e-06","3e-06","1e-05","1e-05"
"318","Eukaryota;Rhodophyta;Bangiophyceae;Bangiales;NA;NA;NA;","2.1e-05","6.5e-05","1.3e-05","5e-06","8.3e-05","2.1e-05","1.8e-05","9e-06","6e-06","5e-06","2.8e-05","0.000147","4.5e-05","8.4e-05","2.1e-05","3e-06","1e-05","4.9e-05"
"319","Eukaryota;Imbricatea;NA;Euglyphida;NA;NA;NA;","2.1e-05","1.8e-05","1.8e-05","1.9e-05","4.4e-05","3.5e-05","7e-06","5.5e-05","2e-05","7e-06","1e-05","2.4e-05","1.6e-05","1.7e-05","3.5e-05","0","2.6e-05","1.4e-05"
"320","Bacteria;Actinobacteria;Actinobacteria;Actinopolysporales;NA;NA;NA;","2.1e-05","8e-06","3.9e-05","6.7e-05","1.5e-05","4.9e-05","4e-06","3e-06","9e-06","7e-06","2.1e-05","2.1e-05","3e-05","8e-06","8e-06","6e-06","5.1e-05","8e-05"
"321","Bacteria;Chloroflexi;Ktedonobacteria;Thermogemmatisporales;NA;NA;NA;","2.1e-05","3.7e-05","1.8e-05","8.6e-05","2.4e-05","6.3e-05","8.8e-05","7.4e-05","8.3e-05","3.7e-05","4.2e-05","8.1e-05","9.3e-05","8e-05","5.4e-05","3.1e-05","3.9e-05","4.2e-05"
"322","Eukaryota;Basidiomycota;Tremellomycetes;Trichosporonales;NA;NA;NA;","2.1e-05","1.3e-05","1.3e-05","0","1.9e-05","7e-06","1.1e-05","3e-06","2.9e-05","7e-06","1.7e-05","1.8e-05","1.4e-05","3.4e-05","3e-06","6e-06","6e-06","7e-06"
"323","Bacteria;Actinobacteria;Actinobacteria;Cryptosporangiales;NA;NA;NA;","2.1e-05","3.7e-05","3.5e-05","0.000107","9.6e-05","4.2e-05","1.1e-05","0.000111","0.000288","1.4e-05","6.6e-05","2.1e-05","2.6e-05","3.4e-05","5.1e-05","3e-06","1e-05","0.00022"
"324","Eukaryota;Zoopagomycota;Entomophthoromycetes;Entomophthorales;NA;NA;NA;","1.9e-05","6.5e-05","4.8e-05","7e-06","4.1e-05","9e-06","1.5e-05","1.2e-05","2.3e-05","0","1.4e-05","3.3e-05","2e-06","8.4e-05","2.1e-05","6e-06","0","0"
"325","Archaea;Thaumarchaeota;NA;Nitrosopumilales;NA;NA;NA;","1.9e-05","5e-06","2.2e-05","1.4e-05","7e-06","2.8e-05","7e-06","1.5e-05","2e-05","1.4e-05","1.7e-05","3.9e-05","5.9e-05","0","8e-06","3e-06","6e-06","1e-05"
"326","Eukaryota;Ascomycota;Pneumocystidomycetes;Pneumocystidales;NA;NA;NA;","1.9e-05","7.1e-05","4.8e-05","1.2e-05","2.5e-05","1.2e-05","4e-05","3e-06","3e-06","7e-06","7e-06","4.5e-05","3e-06","5e-05","3e-05","3e-06","1.6e-05","0"
"327","Eukaryota;Basidiomycota;Malasseziomycetes;Malasseziales;NA;NA;NA;","1.9e-05","8.9e-05","0.00014","1.7e-05","2.9e-05","3e-05","4.8e-05","1.2e-05","9e-06","1.1e-05","1.4e-05","9.9e-05","2.7e-05","0.000117","7e-05","1.6e-05","3e-06","7e-06"
"328","Eukaryota;Basidiomycota;Wallemiomycetes;Wallemiales;NA;NA;NA;","1.9e-05","1e-05","1.3e-05","4.8e-05","4.1e-05","9e-06","1.1e-05","6e-06","1.1e-05","0","3.1e-05","4.8e-05","1e-05","4.2e-05","3e-06","1.3e-05","3e-06","3e-06"
"329","Eukaryota;Ascomycota;Sordariomycetes;Magnaporthales;NA;NA;NA;","1.9e-05","3.1e-05","4e-06","7e-06","8.3e-05","7e-06","0","1.2e-05","3.1e-05","2e-06","0","1.5e-05","1e-05","2.9e-05","3e-06","6e-06","1.6e-05","3e-06"
"330","Eukaryota;Ascomycota;Dothideomycetes;Trypetheliales;NA;NA;NA;","1.9e-05","0","0","0","2e-06","1.9e-05","4e-06","9e-06","3e-06","3.4e-05","3e-06","3.9e-05","8.1e-05","0","5e-06","8.4e-05","3e-06","3e-06"
"331","Bacteria;Proteobacteria;Betaproteobacteria;Ferrovales;NA;NA;NA;","1.9e-05","6e-05","0.000105","7.4e-05","2.7e-05","2.8e-05","7e-05","0.000185","1e-04","7.5e-05","3.5e-05","1.8e-05","3.5e-05","2.5e-05","3e-05","1e-04","0.000193","0.000136"
"332","Archaea;Crenarchaeota;Thermoprotei;Thermoproteales;NA;NA;NA;","1.6e-05","1.3e-05","4.4e-05","2.1e-05","2.4e-05","9e-06","3.7e-05","0","3.7e-05","1.4e-05","1.7e-05","2.4e-05","1.3e-05","1.3e-05","8e-06","9e-06","1.6e-05","3e-06"
"333","Archaea;Crenarchaeota;Thermoprotei;Sulfolobales;NA;NA;NA;","1.6e-05","1.3e-05","4.8e-05","1.9e-05","5e-06","4.7e-05","1.1e-05","0","1.1e-05","9e-06","0","3e-06","6.7e-05","8e-06","1.6e-05","3e-06","0","3e-06"
"334","Eukaryota;Ascomycota;Taphrinomycetes;Taphrinales;NA;NA;NA;","1.6e-05","2.9e-05","1.3e-05","1e-05","1.7e-05","1.4e-05","7e-06","0.000247","0","2.1e-05","2.8e-05","1.5e-05","5e-06","2.5e-05","1.6e-05","2.5e-05","6e-06","3.1e-05"
"335","Eukaryota;Basidiomycota;Exobasidiomycetes;Exobasidiales;NA;NA;NA;","1.6e-05","6e-05","7e-05","1.9e-05","3.2e-05","2.3e-05","7e-05","1.8e-05","1.4e-05","0","1e-05","6.9e-05","1e-05","0.000126","4e-05","9e-06","3e-06","3e-06"
"336","Eukaryota;Basidiomycota;Exobasidiomycetes;Entylomatales;NA;NA;NA;","1.6e-05","4.7e-05","2.6e-05","3.8e-05","2e-06","7e-06","1.8e-05","0","3e-06","0","7e-06","1.5e-05","5e-06","2.9e-05","3e-06","0","1e-05","3e-06"
"337","Eukaryota;Basidiomycota;Mixiomycetes;Mixiales;NA;NA;NA;","1.6e-05","1.6e-05","3.1e-05","2e-06","1.9e-05","7e-06","7e-06","0","3e-06","2e-06","1.4e-05","2.7e-05","6e-06","1.3e-05","3e-06","3e-06","0","3e-06"
"338","Eukaryota;Ciliophora;Spirotrichea;Urostylida;NA;NA;NA;","1.6e-05","5e-05","1.8e-05","7e-06","4.7e-05","2e-06","7e-06","3e-06","0","5e-06","7e-06","5.7e-05","0","2.9e-05","8e-06","0","0","0"
"339","Eukaryota;Ascomycota;Dothideomycetes;Eremomycetales;NA;NA;NA;","1.6e-05","1e-05","3.1e-05","5e-06","1.2e-05","7e-06","4e-06","3e-06","0","0","7e-06","9e-06","2e-06","2.5e-05","5e-06","3e-06","0","7e-06"
"340","Eukaryota;Ascomycota;Dothideomycetes;Dothideales;NA;NA;NA;","1.4e-05","4.5e-05","4e-06","7e-06","7e-06","1.2e-05","7e-06","0","0","3e-05","1.7e-05","2.1e-05","1.6e-05","1.7e-05","1.9e-05","3e-06","3e-06","1.4e-05"
"341","Eukaryota;Ciliophora;Spirotrichea;Euplotida;NA;NA;NA;","1.4e-05","1.6e-05","3.5e-05","7e-06","8e-06","9e-06","2.6e-05","3e-06","3e-06","0","0","1.2e-05","2e-06","1.7e-05","8e-06","0","1.6e-05","0"
"342","Eukaryota;Parabasalia;NA;Spirotrichonymphida;NA;NA;NA;","1.4e-05","8e-06","0.000118","2.4e-05","0","0","0","0","0","7e-06","4.5e-05","6e-06","2e-06","8e-06","0","0","0","0"
"343","Eukaryota;Ascomycota;Sordariomycetes;Coniochaetales;NA;NA;NA;","1.4e-05","1.3e-05","0","0","1.2e-05","0","7e-06","1.2e-05","0","9e-06","1e-05","9e-06","8e-05","4e-06","0","0","3e-06","3e-06"
"344","Eukaryota;Basidiomycota;Agaricomycetes;Gloeophyllales;NA;NA;NA;","1.4e-05","1.6e-05","1.3e-05","1e-05","2.4e-05","5e-06","7e-06","6e-06","0","5e-05","3e-06","3e-05","3e-06","1.3e-05","1.1e-05","6e-06","3e-06","2.1e-05"
"345","Eukaryota;Basidiomycota;Agaricomycetes;Trechisporales;NA;NA;NA;","1.4e-05","1.8e-05","3.5e-05","2e-06","1.4e-05","5e-06","1.1e-05","6e-06","0","5e-06","3e-06","1.2e-05","2e-06","1.3e-05","5e-06","3e-06","0","3e-06"
"346","Eukaryota;NA;Cryptophyceae;Cryptomonadales;NA;NA;NA;","1.4e-05","3.4e-05","3.9e-05","1.9e-05","3.6e-05","7e-06","2.9e-05","0.000256","4.6e-05","5e-06","1.7e-05","3.9e-05","1e-05","2.5e-05","1.9e-05","0","2.9e-05","8e-05"
"347","Eukaryota;Basidiomycota;Agaricomycetes;Amylocorticiales;NA;NA;NA;","1.4e-05","1.3e-05","2.2e-05","0","1.7e-05","0","1.5e-05","0","1.1e-05","0","3e-06","1.2e-05","0","2.5e-05","5e-06","0","0","3e-06"
"348","Eukaryota;Chlorophyta;Pedinophyceae;Marsupiomonadales;NA;NA;NA;","1.4e-05","0","0","3.3e-05","0","5e-06","0","0","0","0","1e-05","9e-06","1.3e-05","0","0","0","0","0"
"349","Eukaryota;Ascomycota;Leotiomycetes;Erysiphales;NA;NA;NA;","1.2e-05","7.9e-05","0.000109","5e-06","1e-05","7e-06","2.6e-05","1.2e-05","3e-06","1.4e-05","1e-05","3.9e-05","1.1e-05","8e-06","1.1e-05","3e-06","1.3e-05","0"
"350","Eukaryota;Ciliophora;Litostomatea;Entodiniomorphida;NA;NA;NA;","1.2e-05","2.1e-05","3.1e-05","5e-06","5e-06","7e-06","1.5e-05","4.3e-05","3.1e-05","9e-06","2.4e-05","0","1.6e-05","1.3e-05","3.2e-05","2.8e-05","1.6e-05","3e-06"
"351","Eukaryota;Basidiomycota;Exobasidiomycetes;Tilletiales;NA;NA;NA;","1.2e-05","2.9e-05","4e-06","1.4e-05","1.2e-05","2e-06","0","6e-06","3e-06","2e-06","7e-06","9e-06","5e-06","3.8e-05","5e-06","9e-06","3e-06","0"
"352","Eukaryota;Euglenozoa;Euglenida;Euglenales;NA;NA;NA;","1.2e-05","3.1e-05","9e-06","1.7e-05","1e-05","1.6e-05","4e-06","3.1e-05","2e-05","5e-06","7e-06","3e-06","1.6e-05","8e-06","8.6e-05","0","5.8e-05","0.000171"
"353","Eukaryota;Bacillariophyta;Coscinodiscophyceae;Coscinodiscales;NA;NA;NA;","1.2e-05","0","0","0","0","0","4e-06","0","1.7e-05","0","0","9e-06","2e-06","4e-06","0","3e-06","0","3e-06"
"354","Eukaryota;NA;Oomycota;Albuginales;NA;NA;NA;","1.2e-05","4.7e-05","5.3e-05","3.6e-05","3.9e-05","1.9e-05","4e-05","1.8e-05","2.9e-05","1.4e-05","2.8e-05","3.6e-05","1.9e-05","0.000109","1.9e-05","4.7e-05","1.3e-05","1.4e-05"
"355","Eukaryota;Basidiomycota;Agaricomycetes;Corticiales;NA;NA;NA;","1.2e-05","4.2e-05","1.8e-05","2e-06","1e-05","0","0","0","3e-06","0","0","6e-06","3e-06","3.4e-05","3e-06","0","0","0"
"356","Eukaryota;Basidiomycota;Exobasidiomycetes;Ceraceosorales;NA;NA;NA;","1.2e-05","4.2e-05","3.5e-05","2e-06","1e-05","1.2e-05","4e-06","0","3e-06","0","3e-06","2.1e-05","0","4.2e-05","5e-06","0","0","0"
"357","Bacteria;Chloroflexi;Thermoflexia;Thermoflexales;NA;NA;NA;","1.2e-05","1e-05","2.6e-05","1.4e-05","2.2e-05","1.6e-05","4.4e-05","4.3e-05","2.3e-05","2e-06","0","2.4e-05","1.6e-05","8e-06","3e-06","0","3.5e-05","3.1e-05"
"358","Bacteria;Candidatus Sumerlaeota;Candidatus Sumerlaeia;Candidatus Sumerlaeales;NA;NA;NA;","1.2e-05","0","9e-06","1.4e-05","8e-06","5e-06","5.5e-05","3.1e-05","3.4e-05","2e-06","7e-06","0","1.3e-05","1.3e-05","3e-06","5e-05","3.9e-05","3.1e-05"
"359","Eukaryota;NA;Dinophyceae;Prorocentrales;NA;NA;NA;","9e-06","2.4e-05","2.2e-05","0","0","5e-06","7e-06","0","3e-06","0","0","1.2e-05","0","1.7e-05","1.3e-05","6e-06","3e-06","0"
"360","Eukaryota;NA;Phaeophyceae;Fucales;NA;NA;NA;","9e-06","0","0","5e-06","5e-06","5e-06","0","0","0","0","1.4e-05","9e-06","5e-06","0","8e-06","3e-06","0","0"
"361","Eukaryota;Basidiomycota;Agaricomycetes;Auriculariales;NA;NA;NA;","9e-06","2.4e-05","5.3e-05","1.9e-05","7.6e-05","1.4e-05","3.3e-05","0","4e-05","2e-06","0","2.4e-05","5e-06","1.7e-05","5e-06","3e-06","3e-06","0"
"362","Eukaryota;Ascomycota;Neolectomycetes;Neolectales;NA;NA;NA;","9e-06","2.4e-05","2.2e-05","2e-06","1.7e-05","5e-06","1.1e-05","6e-06","6e-06","7e-06","3e-06","1.5e-05","6e-06","9.2e-05","1.1e-05","9e-06","0","7e-06"
"363","Eukaryota;Bacillariophyta;Mediophyceae;Triceratiales;NA;NA;NA;","9e-06","1e-05","8.8e-05","2e-06","0","0","4.4e-05","0","0","0","0","0","0","0","0","3e-06","0","0"
"364","Eukaryota;Basidiomycota;Agaricomycetes;Atheliales;NA;NA;NA;","9e-06","5e-05","6.1e-05","7e-06","2.2e-05","9e-06","7e-06","6e-06","6e-06","2e-06","0","2.7e-05","0","2.5e-05","1.1e-05","0","1e-05","3e-06"
"365","Bacteria;Actinobacteria;Thermoleophilia;Thermoleophilales;NA;NA;NA;","9e-06","5e-06","2.2e-05","1.7e-05","5e-06","0","5.5e-05","0.000102","6e-06","2.7e-05","1e-05","0","6e-06","1.3e-05","5e-06","1.9e-05","1.9e-05","3e-06"
"366","Archaea;Euryarchaeota;Methanomicrobia;Methanophagales;NA;NA;NA;","9e-06","2.9e-05","0.000201","1.7e-05","1.9e-05","2.3e-05","4e-06","3.7e-05","2e-05","2.5e-05","7e-06","2.1e-05","2.7e-05","0","5e-06","0","1.9e-05","3e-06"
"367","Eukaryota;Ascomycota;Dothideomycetes;Mytilinidiales;NA;NA;NA;","9e-06","2.6e-05","3.5e-05","2e-06","5e-06","2e-06","4e-06","4.3e-05","6e-06","7e-06","3e-06","6e-06","3e-06","3.4e-05","5e-06","3e-06","0","1.4e-05"
"368","Eukaryota;Parabasalia;NA;Cristamonadida;NA;NA;NA;","9e-06","5e-06","0.000109","3.1e-05","0","0","0","3e-06","0","2.5e-05","3.8e-05","6e-06","3e-06","2.1e-05","0","0","1e-05","0"
"369","Eukaryota;Basidiomycota;Ustilaginomycetes;Violaceomycetales;NA;NA;NA;","9e-06","1.3e-05","3.1e-05","0","1.2e-05","2e-06","7e-06","3e-06","0","0","0","1.2e-05","0","3.8e-05","3e-06","3e-06","3e-06","0"
"370","Bacteria;Acidobacteria;Thermoanaerobaculia;Thermoanaerobaculales;NA;NA;NA;","9e-06","0","4e-06","0","2e-06","0","4e-06","0","2e-05","0","0","0","5e-06","4e-06","0","0","0","7e-06"
"371","Eukaryota;Euglenozoa;Kinetoplastea;Neobodonida;NA;NA;NA;","9e-06","0","0","0","5e-06","2e-06","0","0","3e-06","0","0","0","0","0","0","0","0","0"
"372","Eukaryota;NA;Dinophyceae;Peridiniales;NA;NA;NA;","7e-06","5e-06","0","0","3e-06","0","4e-06","0","0","0","0","0","0","0","0","3e-06","3e-06","0"
"373","Eukaryota;NA;Dinophyceae;Gymnodiniales;NA;NA;NA;","7e-06","1.6e-05","2.6e-05","5e-06","8e-06","5e-06","1.1e-05","0","3e-06","0","0","6e-06","2e-06","1.7e-05","8e-06","0","6e-06","3e-06"
"374","Eukaryota;Ciliophora;Litostomatea;Haptorida;NA;NA;NA;","7e-06","2.1e-05","2.6e-05","0","1.9e-05","5e-06","0","0","0","2e-06","3e-06","1.5e-05","0","4e-06","5e-06","0","3e-06","0"
"375","Eukaryota;Rhodophyta;Florideophyceae;Hildenbrandiales;NA;NA;NA;","7e-06","3e-06","4e-06","1.4e-05","5e-06","7e-06","2.9e-05","4e-05","0","5e-06","7e-06","3e-06","3e-06","4e-06","3e-06","2.2e-05","3.9e-05","4.5e-05"
"376","Archaea;Thaumarchaeota;Nitrososphaeria;Nitrososphaerales;NA;NA;NA;","7e-06","1.3e-05","3.9e-05","7e-06","1e-05","0","1.8e-05","2.2e-05","1.4e-05","1.8e-05","3e-06","1.2e-05","6e-06","8e-06","8e-06","6e-06","2.6e-05","7e-06"
"377","Eukaryota;Ascomycota;Archaeorhizomycetes;Archaeorhizomycetales;NA;NA;NA;","7e-06","3e-06","0","0","2e-06","0","0","0","0","5e-06","3e-06","6e-06","0","8e-06","0","0","3e-06","0"
"378","Eukaryota;Ascomycota;Eurotiomycetes;Phaeomoniellales;NA;NA;NA;","7e-06","3e-06","9e-06","1e-05","2.5e-05","2e-06","4e-06","0","6e-06","3.4e-05","0","0","0","0","3e-06","0","0","0"
"379","Bacteria;Cyanobacteria;NA;Chroococcidiopsidales;NA;NA;NA;","7e-06","7.6e-05","4e-06","1.7e-05","7e-06","2.3e-05","1.8e-05","2.8e-05","6e-06","7e-06","2.1e-05","0.000135","1.3e-05","4e-06","6.2e-05","3e-06","7.1e-05","4.5e-05"
"380","Eukaryota;NA;Cryptophyceae;Cyathomonadacea;NA;NA;NA;","7e-06","1e-05","0","5e-06","3.7e-05","0","0","0","0","0","0","3e-06","0","1.7e-05","0","0","0","0"
"381","Bacteria;Candidatus Mcinerneyibacteriota;Candidatus Mcinerneyibacteria;Candidatus Mcinerneyibacteriales;NA;NA;NA;","7e-06","1.6e-05","4e-06","4.3e-05","1.2e-05","2.3e-05","1.1e-05","9e-06","1.1e-05","1.8e-05","1.4e-05","2.1e-05","3.2e-05","3.4e-05","1.3e-05","0","2.2e-05","5.9e-05"
"382","Eukaryota;Ascomycota;Dothideomycetes;Aulographales;NA;NA;NA;","7e-06","1.3e-05","0","2e-06","5e-06","5e-06","4e-06","0","9e-06","0","7e-06","3e-06","5e-06","3.8e-05","5e-06","0","6e-06","7e-06"
"383","Eukaryota;Evosea;Eumycetozoa;Physariida;NA;NA;NA;","5e-06","1.8e-05","9e-06","0","3e-06","2e-06","4e-06","0","3e-06","2e-06","0","1.8e-05","0","8e-06","3e-06","0","0","0"
"384","Eukaryota;Chlorophyta;Chlorodendrophyceae;Chlorodendrales;NA;NA;NA;","5e-06","3e-06","9e-06","1.7e-05","5e-06","0","0","4.3e-05","9e-06","0","1e-05","1.2e-05","0","1.7e-05","8e-06","0","6e-06","7e-06"
