,I-P01,I-P07,I-P11,I-S07,I-S29,I-S34,I-W31,I-W32,I-W33,S-P03,S-P09,S-P12,S-S05,S-S08,S-S32,S-W36,S-W37,S-W20
unclassified,6.666667,0.000000,0.000000,8.695652,5.263158,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.451613,0.000000,0.000000,0.000000,0.000000,0.000000
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Anaerocolumna;NA;,0,8.333334,7.142858,0,5.263158,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Cuneatibacter;NA;,0,8.333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Marvinbryantia;NA;,0,0,21.428572,4.347826,0,0,18.181818,0,14.285715,12.500000,5.555556,0,0,7.142858,0,0,20.000000,11.111112
Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Alkalibacterium;NA;,0,0,7.142858,0,0,6.666667,0,14.285715,0,0,5.555556,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Oribacterium;NA;,0,0,0,8.695652,0,0,0,0,0,0,0,0,3.225806,0,0,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;NA;,0,0,0,4.347826,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;NA;,0,0,0,4.347826,0,0,0,0,0,0,0,0,3.225806,7.142858,0,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;NA;,0,0,0,0,0,6.666667,0,0,0,6.250000,0,0,3.225806,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Murimonas;NA;,0,0,0,0,0,6.666667,0,0,0,0,0,4.545455,3.225806,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Acetatifactor;NA;,0,0,0,0,0,0,9.090909,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;NA;,0,0,0,0,0,0,0,14.285715,0,0,5.555556,0,0,7.142858,0,0,0,11.111112
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Dorea;NA;,0,0,0,0,0,0,0,14.285715,0,0,0,0,3.225806,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnoclostridium;NA;,0,0,0,0,0,0,0,14.285715,0,0,0,0,0,0,0,0,0,0
Bacteria;Actinobacteria;Actinobacteria;Propionibacteriales;Propionibacteriaceae;Tessaracoccus;NA;,0,0,0,0,0,0,0,0,0,0,5.555556,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;NA;,0,0,0,0,0,0,0,0,0,0,0,9.090909,3.225806,0,0,0,0,11.111112
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Microbacterium;NA;,0,0,0,0,0,0,0,0,0,0,0,0,3.225806,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Neglecta;NA;,0,0,0,0,0,0,0,0,0,0,0,0,3.225806,0,0,0,0,0
Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Spirochaetaceae;Treponema;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.000000,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Hungatella;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.000000,0
