,I-P01,I-P07,I-P11,I-S07,I-S29,I-S34,I-W31,I-W32,I-W33,S-P03,S-P09,S-P12,S-S05,S-S08,S-S32,S-W20,S-W36,S-W37
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides sp. 224;,1.123595,1.219512,0,0,0.769231,1.063830,0,1.250000,0,0,0,0,0.628931,0,0,0,1.234568,1.351351
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Muribaculaceae;NA;Muribaculaceae bacterium Isolate-037 (Harlan);,1.123595,1.219512,0,0.877193,0,0,0,0,0,0.729927,0.909091,1.041667,0.628931,0,1.086957,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;NA;NA;Bacteroidales bacterium St1;,1.123595,1.219512,0,0,0.769231,1.063830,0,0,0,0,0,2.083333,0,0,1.086957,0,2.469136,0
Viruses,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
cannot be assigned to a (non-viral) species,43.820225,39.024387,50.925930,40.350880,45.384617,43.617023,46.774193,55.000000,44.347824,51.824821,47.272728,50.000000,50.314468,45.121948,40.217392,52.325584,37.037037,45.945946
unclassified,3.370786,0.000000,1.851852,2.631579,2.307692,1.063830,0.000000,1.250000,5.217391,0.729927,1.818182,1.041667,1.257862,2.439024,2.173913,0.000000,0.000000,1.351351
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;NA;Bacteroidaceae bacterium;,0,6.097561,0,0,0,0,0,0,0,0.729927,0,0,0.628931,1.219512,0,1.162791,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fluxus;,0,2.439024,0,2.631579,1.538462,2.127660,3.225806,0,0.869565,1.459854,1.818182,2.083333,0,3.658536,2.173913,0,2.469136,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides intestinalis;,0,1.219512,0,0,0,0,0,0,0,0,0,0,1.886792,1.219512,2.173913,0,3.703704,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides finegoldii;,0,1.219512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.351351
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides faecis;,0,1.219512,0.925926,0,0,0,0,0,0,0,0,0,0,1.219512,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella sp. 10(H);,0,1.219512,0.925926,0.877193,0,0,0,0,0.869565,0,0,0,0,1.219512,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides timonensis;,0,1.219512,0,0.877193,0,0,0,0,0,0,0,0,0.628931,0,3.260870,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;NA;NA;Bacteroidales bacterium 52_46;,0,1.219512,0,0,0,1.063830,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Flavobacteriia;NA;NA;NA;Flavobacteriia bacterium;,0,1.219512,0,0,0.769231,0,0,0,0.869565,0,0,0,0.628931,0,0,1.162791,1.234568,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;NA;Rikenellaceae bacterium;,0,1.219512,0.925926,0,0,0,1.612903,0,0,0,0,0,0.628931,2.439024,1.086957,0,0,4.054054
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Muribaculaceae;NA;Muribaculaceae bacterium Isolate-104 (HZI);,0,1.219512,0,0.877193,2.307692,0,0,0,0,0,0,0,0,0,1.086957,0,0,0
Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Dyadobacter;Dyadobacter sp. AR-3-8;,0,1.219512,0,0,0.769231,0,0,0,0,0,0,1.041667,0.628931,1.219512,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;NA;Bacteroidaceae bacterium HV4-6-C5C;,0,1.219512,0,0,0.769231,0,0,0,0.869565,0.729927,0,0,0,0,0,1.162791,1.234568,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis;,0,0,2.777778,3.508772,0,6.382979,9.677419,2.500000,0,0.729927,0,0,0,0,5.434783,4.651163,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes senegalensis;,0,0,2.777778,2.631579,2.307692,4.255319,0,0,0.869565,1.459854,0.909091,4.166667,3.144654,4.878048,3.260870,1.162791,2.469136,6.756756
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron;,0,0,1.851852,0.877193,0.769231,0,0,11.250000,1.739130,5.109489,0,0,0.628931,0,0,1.162791,1.234568,1.351351
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides xylanisolvens;,0,0,1.851852,0.877193,0.769231,0,0,0,0,0.729927,0.909091,2.083333,0,0,0,0,0,1.351351
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes sp. CAG:268;,0,0,1.851852,0,0.769231,2.127660,0,0,0,0.729927,0,1.041667,0,1.219512,1.086957,0,0,2.702703
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides sp. CAG:545;,0,0,1.851852,0.877193,0,0,1.612903,1.250000,0.869565,0,0.909091,0,0,1.219512,0,1.162791,1.234568,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides sp. CAG:927;,0,0,1.851852,2.631579,2.307692,3.191489,1.612903,1.250000,3.478261,2.919708,0,3.125000,3.144654,3.658536,2.173913,1.162791,2.469136,4.054054
Bacteria;Thermotogae;Thermotogae;Thermotogales;NA;NA;uncultured Thermotogales bacterium;,0,0,0.925926,0,0,0,0,0,0,0,0.909091,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides plebeius;,0,0,0.925926,0,0,0,0,0,0.869565,0,0.909091,0,0.628931,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes sp. HGB5;,0,0,0.925926,0,0,1.063830,0,0,0,0,0,0,0,0,1.086957,0,0,0
Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Catalimonadaceae;Catalinimonas;Catalinimonas alkaloidigena;,0,0,0.925926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides massiliensis;,0,0,0.925926,0,0,0,0,0,0,0.729927,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ihuae;,0,0,0.925926,0,0,0,0,0,0,0,0.909091,1.041667,0,0,0,1.162791,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Odoribacteraceae;Butyricimonas;Butyricimonas sp. Marseille-P3923;,0,0,0.925926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides cutis;,0,0,0.925926,0,0,0,0,0,0,0,0,0,0.628931,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Odoribacteraceae;Odoribacter;Odoribacter sp. AF15-53;,0,0,0.925926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes sp. AF14-19;,0,0,0.925926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes sp. AM16-43;,0,0,0.925926,0.877193,0,0,0,0,0,0,0,0,0,0,0,0,1.234568,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides sp. AF34-31BH;,0,0,0.925926,0,0.769231,0,0,0,0,0,0,1.041667,0,0,0,1.162791,1.234568,0
Bacteria;Bacteroidetes;Bacteroidia;Marinilabiliales;Prolixibacteraceae;Puteibacter;Puteibacter caeruleilacunae;,0,0,0.925926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;NA;Hymenobacter sp. Fur1;,0,0,0.925926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes onderdonkii;,0,0,0,1.754386,0,4.255319,0,0,0,0.729927,0,1.041667,0.628931,0,0,1.162791,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Dysgonamonadaceae;Dysgonomonas;Dysgonomonas capnocytophagoides;,0,0,0,0.877193,0.769231,0,0,0,0,0,0,1.041667,0,1.219512,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides caccae;,0,0,0,0.877193,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Odoribacteraceae;Butyricimonas;Butyricimonas virosa;,0,0,0,0.877193,0.769231,0,0,0,0.869565,0.729927,0.909091,0,0,0,0,1.162791,0,2.702703
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides sp. D13;,0,0,0,0.877193,0.769231,0,0,0,0,0,0,0,0,0,1.086957,0,1.234568,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides oleiciplenus;,0,0,0,0.877193,0,0,0,0,0,0.729927,0.909091,1.041667,1.257862,0,0,0,0,0
Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Sphingobacterium;Sphingobacterium deserti;,0,0,0,0.877193,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Mobilisporobacter;Mobilisporobacter senegalensis;,0,0,0,0.877193,0,0,1.612903,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Anaeromassilibacillus;Anaeromassilibacillus senegalensis;,0,0,0,0.877193,0,0,0,0,0,0,0,0,0.628931,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Mediterranea;Mediterranea massiliensis;,0,0,0,0.877193,0,0,0,0,0,0.729927,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Dysgonamonadaceae;Dysgonomonas;Dysgonomonas sp. Marseille-P4361;,0,0,0,0.877193,0,0,0,0,0,0,0,0,0,0,1.086957,0,0,0
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces corynorhini;,0,0,0,0.877193,0,0,0,0,0,0,0,0,0.628931,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes communis;,0,0,0,0.877193,0,0,0,0,0,0,0,0,0,0,0,1.162791,1.234568,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella buccalis;,0,0,0,0,0.769231,0,0,0,0,0,0.909091,1.041667,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Dysgonamonadaceae;Dysgonomonas;uncultured Dysgonomonas sp.;,0,0,0,0,0.769231,0,0,0,0,0,0,0,0,1.219512,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes finegoldii;,0,0,0,0,0.769231,0,0,0,0,0,0,1.041667,0.628931,0,0,0,0,1.351351
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Tenacibaculum;Tenacibaculum jejuense;,0,0,0,0,0.769231,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides sp. CAG:409;,0,0,0,0,0.769231,0,1.612903,0,0,0,0.909091,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes sp. ZOR0009;,0,0,0,0,0.769231,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Odoribacteraceae;Butyricimonas;Butyricimonas faecihominis;,0,0,0,0,0.769231,0,0,1.250000,0.869565,0,0,0,0,0,0,1.162791,0,1.351351
Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Hymenobacteraceae;Hymenobacter;Hymenobacter coccineus;,0,0,0,0,0.769231,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Planctomycetes;Phycisphaerae;Sedimentisphaerales;Anaerohalosphaeraceae;Anaerohalosphaera;Anaerohalosphaera lusitana;,0,0,0,0,0.769231,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Barnesiellaceae;Barnesiella;Barnesiella sp. An22;,0,0,0,0,0.769231,1.063830,0,0,0,0,0,1.041667,0,1.219512,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides sp. An322;,0,0,0,0,0.769231,0,0,0,0,0,0.909091,0,0,0,1.086957,0,0,1.351351
Bacteria;Bacteroidetes;NA;NA;NA;NA;Bacteroidetes bacterium HGW-Bacteroidetes-17;,0,0,0,0,0.769231,0,0,0,0,0,0,0,0.628931,0,0,0,0,0
Bacteria;Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae;Chitinophaga;Chitinophaga sp. S165;,0,0,0,0,0.769231,0,0,0,0,0,0.909091,1.041667,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides sp. AM08-6;,0,0,0,0,0.769231,1.063830,0,0,0,0,0.909091,0,0,0,0,0,1.234568,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Dysgonamonadaceae;Dysgonomonas;Dysgonomonas sp. 25;,0,0,0,0,0.769231,0,0,0,0.869565,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Dysgonamonadaceae;Proteiniphilum;Proteiniphilum sp. X52;,0,0,0,0,0.769231,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Muribaculaceae;NA;Muribaculaceae bacterium;,0,0,0,0,0.769231,0,0,0,0,0,0.909091,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Muribaculaceae;Duncaniella;Duncaniella sp. TLL-A3;,0,0,0,0,0.769231,1.063830,1.612903,0,1.739130,1.459854,0,0,0,1.219512,0,0,0,1.351351
Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Flammeovirgaceae;Fulvivirga;Fulvivirga sp. M361;,0,0,0,0,0.769231,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides sp. ZJ-118;,0,0,0,0,0.769231,0,0,0,0.869565,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Formosa;Formosa algae;,0,0,0,0,0,1.063830,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides sp. 20_3;,0,0,0,0,0,1.063830,0,1.250000,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Marinilabiliales;Prolixibacteraceae;Mariniphaga;Mariniphaga sediminis;,0,0,0,0,0,1.063830,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Siphonobacter;Siphonobacter sp. BAB-5404;,0,0,0,0,0,1.063830,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;NA;NA;Bacteroidales bacterium WCE2008;,0,0,0,0,0,1.063830,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Marinilabiliales;Marinilabiliaceae;Marinilabilia;Marinilabilia sp. WTE;,0,0,0,0,0,1.063830,0,0,0.869565,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides coprocola;,0,0,0,0,0,0,1.612903,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Leadbetterella;Leadbetterella byssophila;,0,0,0,0,0,0,1.612903,0,0,0,0.909091,0,0.628931,1.219512,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides sp. AF27-14;,0,0,0,0,0,0,1.612903,0,0.869565,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Muribaculaceae;NA;Muribaculaceae bacterium Isolate-001 (NCI);,0,0,0,0,0,0,1.612903,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella albensis;,0,0,0,0,0,0,0,1.250000,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides faecis CAG:32;,0,0,0,0,0,0,0,1.250000,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Sanguibacteroides;Sanguibacteroides justesenii;,0,0,0,0,0,0,0,1.250000,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;NA;NA;Bacteroidales bacterium 55_9;,0,0,0,0,0,0,0,1.250000,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Dysgonamonadaceae;Dysgonomonas;Dysgonomonas sp. 511;,0,0,0,0,0,0,0,1.250000,0,0.729927,0.909091,0,0.628931,1.219512,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides sp. CH2-D42-20;,0,0,0,0,0,0,0,1.250000,0.869565,0.729927,0,0,0,0,0,0,0,1.351351
Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Anseongella;Anseongella ginsenosidimutans;,0,0,0,0,0,0,0,0,0.869565,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes sp. CAG:29;,0,0,0,0,0,0,0,0,0.869565,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides sp. CAG:530;,0,0,0,0,0,0,0,0,0.869565,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides sp. CAG:770;,0,0,0,0,0,0,0,0,0.869565,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Sphingobacterium;Sphingobacterium cellulitidis;,0,0,0,0,0,0,0,0,0.869565,0,0,0,0,0,0,0,0,0
