,I-P01,I-P07,I-P11,I-S07,I-S29,I-S34,I-W31,I-W32,I-W33,S-P03,S-P09,S-P12,S-S05,S-S08,S-S32,S-W36,S-W37,S-W20
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Cellulomonadaceae;Cellulomonas;NA;,0,0,0.578035,0,0,0,0,0,0.793651,0,0,0,0,0,0,0,0,0
Eukaryota;Parabasalia;NA;Tritrichomonadida;Tritrichomonadidae;Tritrichomonas;NA;,0,0,0.578035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Amphibacillus;NA;,0,0,0.578035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;Chlorophyta;Trebouxiophyceae;Chlorellales;Chlorellaceae;Micractinium;NA;,0,0,0.578035,0,0,0,0,0,0,0,0,0.497512,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Thermoanaerobacterales;Thermoanaerobacterales Family IV. Incertae Sedis;Mahella;NA;,0,0,0.578035,0,0,0,0.847458,0,0,0,0,0,0.290698,0,0,0,0,0
Bacteria;Actinobacteria;Actinobacteria;Catenulisporales;Catenulisporaceae;Catenulispora;NA;,0,0,0.578035,0.429185,0.458716,0,0,0.943396,0,0,0.537634,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Mucilaginibacter;NA;,0,0,0.578035,0.858369,0.458716,0,0,0,0.793651,0,1.075269,0.497512,0,0.602410,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnotalea;NA;,0,0,0.578035,0.429185,0.917431,0,0,0,0.793651,0,0,0,0.581395,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Murimonas;NA;,0,0,0.578035,0,0,0,0,0,0.793651,1.156069,0,0,0.290698,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Coprococcus;NA;,0,0,0,0.429185,0,0,0,0,0,0,0.537634,0.497512,0.581395,0,0,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;NA;Exiguobacterium;NA;,0,0,0,0.429185,0,0,0,0.943396,0,0.578035,0,0,0,0,0,1.041667,0,1.265823
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Promicromonosporaceae;Promicromonospora;NA;,0,0,0,0.429185,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Gemmiger;NA;,0,0,0,0.429185,0.458716,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Intrasporangiaceae;Serinicoccus;NA;,0,0,0,0.429185,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Catalimonadaceae;Catalinimonas;NA;,0,0,0,0.429185,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Absiella;NA;,0,0,0,0.429185,0,0,0,0,0,0,0,0,0,0.602410,0,0,0,0
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;NA;,0,0,0,0,0.458716,0.884956,0,0,0.793651,0.578035,0,0,0,0,0,1.041667,0,1.265823
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Curtobacterium;NA;,0,0,0,0,0.458716,0,0,0,0,0,0,0,0,0,0,0,0,0
Eukaryota;NA;Oomycota;Albuginales;Albuginaceae;Albugo;NA;,0,0,0,0,0.458716,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Granulicatella;NA;,0,0,0,0,0.458716,0,0,0,0,0,0,0,0.290698,0,0,0,0,0
Eukaryota;Ascomycota;Eurotiomycetes;Phaeomoniellales;Phaeomoniellaceae;Phaeomoniella;NA;,0,0,0,0,0.458716,0,0,0,0.793651,0,0,0,0,0,0,0,0,0
Eukaryota;Ascomycota;Dothideomycetes;NA;Zopfiaceae;Zopfia;NA;,0,0,0,0,0.458716,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Lactonifactor;NA;,0,0,0,0,0.458716,0,0,0.943396,0.793651,0,0.537634,0,0,0.602410,0.813008,0,1.587302,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Vallitaleaceae;Vallitalea;NA;,0,0,0,0,0.458716,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Xylanivirgaceae;Xylanivirga;NA;,0,0,0,0,0.458716,0,0,0,0,0,0,0,0,0.602410,0,0,0,0
Eukaryota;Ascomycota;Leotiomycetes;Helotiales;Hyaloscyphaceae;Hyaloscypha;NA;,0,0,0,0,0,0.884956,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnoanaerobaculum;NA;,0,0,0,0,0,0.884956,0,0,0,0,0.537634,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Anaerobium;NA;,0,0,0,0,0,0.884956,0,0,0,0,0,0,0.290698,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Kineothrix;NA;,0,0,0,0,0,0.884956,0.847458,0,0,0,0,0.995025,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Dorea;NA;,0,0,0,0,0,0,0.847458,0,0,0.578035,0,0,0.872093,0.602410,0,0,0,0
Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Turicibacter;NA;,0,0,0,0,0,0,0.847458,0,0.793651,0,1.075269,0.497512,0.290698,0,0,0,1.587302,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Massilimaliae;NA;,0,0,0,0,0,0,0.847458,0,0,0.578035,0,0,0,0,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Kluyvera;NA;,0,0,0,0,0,0,0,0.943396,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Erysipelatoclostridium;NA;,0,0,0,0,0,0,0,0.943396,0,0,0,0,0,0.602410,0,0,1.587302,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Anaerocolumna;NA;,0,0,0,0,0,0,0,0.943396,0.793651,0,0.537634,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;NA;Flintibacter;NA;,0,0,0,0,0,0,0,0.943396,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Alicyclobacillaceae;Alicyclobacillus;NA;,0,0,0,0,0,0,0,0,0.793651,0,0,0,0,0,0,0,0,0
Eukaryota;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Fusarium;NA;,0,0,0,0,0,0,0,0,0,0.578035,0,0,0.290698,0,0,0,0,0
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Hydrogenophaga;NA;,0,0,0,0,0,0,0,0,0,0.578035,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruthenibacterium;NA;,0,0,0,0,0,0,0,0,0,0.578035,0,0,0,1.204819,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas;NA;,0,0,0,0,0,0,0,0,0,0,0.537634,0,0,0,0,0,0,0
Eukaryota;Parabasalia;NA;Trichomonadida;Trichomonadidae;Trichomonas;NA;,0,0,0,0,0,0,0,0,0,0,0.537634,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Odoribacteraceae;Odoribacter;NA;,0,0,0,0,0,0,0,0,0,0,0.537634,0.497512,0.290698,0,0,0,0,0
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Micrococcaceae;Sinomonas;NA;,0,0,0,0,0,0,0,0,0,0,0.537634,0,0,0,0,1.041667,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Anaeromassilibacillus;NA;,0,0,0,0,0,0,0,0,0,0,0,0.995025,0.290698,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Muribaculaceae;Candidatus Amulumruptor;NA;,0,0,0,0,0,0,0,0,0,0,0,0.995025,0,0.602410,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;NA;,0,0,0,0,0,0,0,0,0,0,0,0.497512,0,0,0,0,0,0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;NA;,0,0,0,0,0,0,0,0,0,0,0,0.497512,0,0,0,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Cohaesibacteraceae;Cohaesibacter;NA;,0,0,0,0,0,0,0,0,0,0,0,0.497512,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Pseudoflavonifractor;NA;,0,0,0,0,0,0,0,0,0,0,0,0.497512,0,0,0,0,0,0
Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Flammeovirgaceae;Imperialibacter;NA;,0,0,0,0,0,0,0,0,0,0,0,0.497512,0,0.602410,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Faecalicatena;NA;,0,0,0,0,0,0,0,0,0,0,0,0.497512,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Schaedlerella;NA;,0,0,0,0,0,0,0,0,0,0,0,0.497512,0.290698,0,0,0,0,0
Eukaryota;Ascomycota;Sordariomycetes;Glomerellales;Glomerellaceae;Colletotrichum;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0.290698,0,0,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Geobacillus;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0.290698,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Anaerotruncus;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0.290698,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Proteiniclasticum;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0.290698,0,0.813008,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Muribaculaceae;Muribaculum;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0.290698,0,0,0,0,0
Bacteria;Actinobacteria;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0,0.602410,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Marinilabiliales;Marinifilaceae;Labilibaculum;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0,0.602410,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;Pseudoclostridium;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0,0.602410,0,0,0,0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Marinilactibacillus;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.813008,0,0,0
Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Aeriscardovia;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.813008,0,0,0
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Cellulomonadaceae;Actinotalea;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.813008,0,0,1.265823
