,I-P01,I-P07,I-P11,I-S07,I-S29,I-S34,I-W31,I-W32,I-W33,S-P03,S-P09,S-P12,S-S05,S-S08,S-S32,S-W20,S-W36,S-W37
Bacteria;Actinobacteria;Actinobacteria;Glycomycetales;Glycomycetaceae;NA;NA;,0.892857,0,0,0,0,0,0,0,0,0,1.075269,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;NA;NA;,0.892857,3.174603,1.538462,2.040816,1.282051,1.818182,0,0,1.538462,0.970874,2.150538,1.282051,2.189781,1.639344,0,0,2.857143,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Eubacteriaceae;NA;NA;,0.892857,0,4.615385,2.040816,0,1.818182,0,0,3.076923,0.970874,0,5.128205,4.379562,0,0,0,2.857143,0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;NA;NA;,0.892857,1.587302,0,1.020408,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;NA;NA;,0.892857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Thermotogae;Thermotogae;Petrotogales;Petrotogaceae;NA;NA;,0.892857,0,0,1.020408,0,0,0,0,0,0.970874,0,0,0,0,0,0,0,0
Viruses,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
cannot be assigned to a (non-viral) family,30.357143,30.158731,30.769232,27.551020,30.769232,30.909092,37.500000,15.384616,29.230770,35.922329,25.806450,23.076923,26.277372,29.508198,14.583333,18.750000,25.714287,19.047619
unclassified,8.928572,3.174603,3.076923,6.122449,6.410257,1.818182,4.166667,7.692308,9.230769,2.912621,6.451613,5.128205,5.839416,6.557377,4.166667,0.000000,2.857143,14.285715
Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;NA;NA;,0,1.587302,1.538462,2.040816,0,1.818182,0,0,0,0.970874,1.075269,1.282051,0.729927,0,4.166667,0,0,0
Bacteria;Firmicutes;Clostridia;Thermoanaerobacterales;Thermoanaerobacterales Family III. Incertae Sedis;NA;NA;,0,1.587302,0,0,0,1.818182,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;NA;NA;,0,0,1.538462,0,0,1.818182,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;NA;NA;,0,0,1.538462,1.020408,0,0,0,2.564103,1.538462,0,0,2.564103,0,1.639344,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Marinilabiliales;Marinifilaceae;NA;NA;,0,0,1.538462,0,0,1.818182,2.083333,0,1.538462,0,0,0,0.729927,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Dysgonamonadaceae;NA;NA;,0,0,1.538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Cellulomonadaceae;NA;NA;,0,0,0,1.020408,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Barnesiellaceae;NA;NA;,0,0,0,1.020408,0,0,0,2.564103,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Vallitaleaceae;NA;NA;,0,0,0,1.020408,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Actinobacteria;Actinobacteria;Streptosporangiales;Streptosporangiaceae;NA;NA;,0,0,0,0,1.282051,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria;Actinobacteria;Actinobacteria;Streptosporangiales;Thermomonosporaceae;NA;NA;,0,0,0,0,0,1.818182,0,0,0,0,0,1.282051,0,0,0,0,0,0
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;NA;NA;,0,0,0,0,0,0,2.083333,0,0,0,0,0,0.729927,0,0,0,0,0
Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;NA;NA;,0,0,0,0,0,0,0,2.564103,0,0,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Hungateiclostridiaceae;NA;NA;,0,0,0,0,0,0,0,2.564103,0,0,0,0,0,0,0,0,0,0
Bacteria;Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae;NA;NA;,0,0,0,0,0,0,0,0,1.538462,0.970874,0,0,0,0,0,0,0,0
Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;NA;NA;,0,0,0,0,0,0,0,0,0,0,1.075269,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Thermoanaerobacterales;Thermoanaerobacterales Family IV. Incertae Sedis;NA;NA;,0,0,0,0,0,0,0,0,0,0,0,2.564103,0,0,0,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;NA;NA;,0,0,0,0,0,0,0,0,0,0,0,1.282051,0,1.639344,0,0,0,0
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;NA;NA;,0,0,0,0,0,0,0,0,0,0,0,1.282051,0.729927,0,0,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;NA;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0.729927,0,0,0,0,0
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Demequinaceae;NA;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.083333,0,0,0
Bacteria;Bacteroidetes;Bacteroidia;Marinilabiliales;Prolixibacteraceae;NA;NA;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.857143,0
