"reads"	"Domain"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"
2669	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Barnesiellaceae"	"Coprobacter"	"Coprobacter sp."
2663	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	"Prevotella sp. P6B1"
2660	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Bacteroidaceae"	"Bacteroides"	"Bacteroides sp. CAG:545"
2654	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Bacteroidaceae"	"Bacteroides"	"Bacteroides sp. 14(A)"
2644	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Bacteroidaceae"	"Bacteroides"	"Bacteroides sp. D20"
2644	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Rikenellaceae"	"Alistipes"	"Alistipes sp. CAG:435"
2628	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Pygmaiobacter"	"Pygmaiobacter massiliensis"
2621	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"NA"	"NA"	"Clostridiales bacterium 59_14"
2620	"Bacteria"	"Firmicutes"	"NA"	"NA"	"NA"	"NA"	"Firmicutes bacterium CAG:103"
2612	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae"	"Clostridium"	"Clostridium sp. KLE 1755"
2608	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Bacteroidaceae"	"Bacteroides"	"Bacteroides sp. CAG:709"
2606	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Coprococcus"	"Coprococcus comes"
2605	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Enterococcaceae"	"Enterococcus"	"Enterococcus faecalis"
2605	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"NA"	"Lachnospiraceae bacterium XBD2001"
2603	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Blautia"	"Blautia sp. OF03-15BH"
2597	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Bacteroidaceae"	"Bacteroides"	"Bacteroides xylanolyticus"
2586	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	"Prevotella sp. AG:487_50_53"
2581	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"NA"	"NA"	"Clostridiales bacterium CHKCI006"
2571	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcus"	"Ruminococcus sp. AF34-12"
2565	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae"	"Clostridium"	"Clostridium sp. CAG:1024"
2560	"Bacteria"	"Firmicutes"	"NA"	"NA"	"NA"	"NA"	"Firmicutes bacterium CAG:555"
2560	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Butyrivibrio"	"Butyrivibrio sp. AE2032"
2558	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae"	"Clostridium"	"Clostridium sp. E02"
2550	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae"	"Clostridium"	"Clostridium sp. CAG:253"
2549	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Butyrivibrio"	"Butyrivibrio sp. YAB3001"
2539	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	"NA"	"Anaerolineaceae bacterium"
2504	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	"Prevotella sp. CAG:255"
2504	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"NA"	"Lachnospiraceae bacterium MA2020"
2492	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"NA"	"Lachnospiraceae bacterium AB2028"
2492	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Eubacteriaceae"	"NA"	"Eubacteriaceae bacterium CHKCI004"
2489	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"NA"	"Lachnospiraceae bacterium Oil+RF-744-WCA-WT-13"
2488	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	"Prevotella marseillensis"
2476	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Dysgonamonadaceae"	"Dysgonomonas"	"Dysgonomonas sp. 521"
2467	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Tannerellaceae"	"Parabacteroides"	"Parabacteroides sp. 20_3"
2463	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	"Prevotella rara"
2461	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Dysgonamonadaceae"	"Dysgonomonas"	"Dysgonomonas sp. 520"
2449	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Bacteroidaceae"	"Bacteroides"	"Bacteroides sp. CAG:598"
2448	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"NA"	"Candidatus Symbiothrix"	"Candidatus Symbiothrix dinenymphae"
2442	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"NA"	"Lachnospiraceae bacterium 7_1_58FAA"
2442	"Bacteria"	"Firmicutes"	"NA"	"NA"	"NA"	"NA"	"Firmicutes bacterium CAG:272"
2428	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Dorea"	"Dorea phocaeensis"
2425	"Bacteria"	"Firmicutes"	"NA"	"NA"	"NA"	"NA"	"Firmicutes bacterium CAG:102"
2419	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Oscillospiraceae"	"Oscillibacter"	"Oscillibacter sp. ER4"
2416	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Faecalicatena"	"Faecalicatena fissicatena"
2413	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Rikenellaceae"	"Alistipes"	"Alistipes sp. HGB5"
2409	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lacrimispora"	"Lacrimispora saccharolytica"
2404	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Tannerellaceae"	"Parabacteroides"	"Parabacteroides timonensis"
2390	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Tannerellaceae"	"Parabacteroides"	"Parabacteroides sp. AM58-2XD"
2381	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Bacteroidaceae"	"Bacteroides"	"Bacteroides massiliensis"
2377	"Bacteria"	"Firmicutes"	"Negativicutes"	"Veillonellales"	"Veillonellaceae"	"NA"	"Veillonellaceae bacterium"
2372	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Tannerellaceae"	"Tannerella"	"Tannerella sp. oral taxon 808"
2372	"Bacteria"	"Spirochaetes"	"Spirochaetia"	"Spirochaetales"	"NA"	"NA"	"Spirochaetales bacterium NM-380-WT-3C1"
2371	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	"Prevotella sp. CAG:5226"
2371	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnoclostridium"	"Lachnoclostridium sp. An118"
2366	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospira"	"Lachnospira multipara"
2354	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnoclostridium"	"Lachnoclostridium phocaeense"
2349	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Faecalicatena"	"Faecalicatena orotica"
2349	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	"Prevotella sp. BP1-148"
2347	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Roseburia"	"Roseburia sp. 40_7"
2338	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Anaerotruncus"	"Anaerotruncus sp. CAG:528"
2333	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"NA"	"NA"	"NA"	"Deltaproteobacteria bacterium"
2332	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Dysgonamonadaceae"	"Dysgonomonas"	"Dysgonomonas massiliensis"
2331	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"NA"	"[Clostridium] leptum"
2329	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Porphyromonadaceae"	"Porphyromonas"	"Porphyromonas macacae"
2315	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"NA"	"NA"	"NA"	"Bacteroidia bacterium"
2314	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Gemmiger"	"Gemmiger sp. An87"
2312	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"Rhodospirillaceae"	"Azospirillum"	"Azospirillum sp. CAG:239"
2305	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae"	"Clostridium"	"Clostridium sp. ASF356"
2301	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Pseudoflavonifractor"	"Pseudoflavonifractor sp. An44"
2298	"Bacteria"	"Firmicutes"	"NA"	"NA"	"NA"	"NA"	"Firmicutes bacterium HGW-Firmicutes-16"
2290	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Anaerotruncus"	"Anaerotruncus sp. CAG:390"
2286	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Odoribacteraceae"	"Butyricimonas"	"Butyricimonas synergistica"
2274	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	"Prevotella sp. P5-64"
2268	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Fournierella"	"Fournierella massiliensis"
2264	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Tannerellaceae"	"Parabacteroides"	"Parabacteroides sp. CH2-D42-20"
2263	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"NA"	"Lachnospiraceae bacterium NK4A179"
2261	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Negativibacillus"	"Negativibacillus massiliensis"
2260	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Agathobacter"	"Agathobacter ruminis"
2256	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Acetanaerobacterium"	"Acetanaerobacterium elongatum"
2253	"Bacteria"	"Bacteroidetes"	"Chitinophagia"	"Chitinophagales"	"Chitinophagaceae"	"NA"	"Chitinophagaceae bacterium"
2250	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Paludibacteraceae"	"Paludibacter"	"uncultured Paludibacter sp."
2247	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Anaeromassilibacillus"	"Anaeromassilibacillus senegalensis"
2243	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Dysgonamonadaceae"	"Dysgonomonas"	"Dysgonomonas sp. 216"
2239	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Butyrivibrio"	"Butyrivibrio sp. NC3005"
2238	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Odoribacteraceae"	"Butyricimonas"	"Butyricimonas sp. An62"
2234	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Bacteroidaceae"	"Bacteroides"	"Bacteroides sp. CAG:462"
2233	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Eubacteriaceae"	"Eubacterium"	"Eubacterium oxidoreducens"
2233	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Tannerellaceae"	"Parabacteroides"	"Parabacteroides sp. AF19-14"
2215	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Eubacteriaceae"	"Eubacterium"	"Eubacterium coprostanoligenes"
2206	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Bacteroidaceae"	"Bacteroides"	"Bacteroides faecis"
2196	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae"	"Clostridium"	"Clostridium sp. CAG:440"
2192	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Bacteroidaceae"	"Bacteroides"	"Bacteroides sp. An279"
2189	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Blautia"	"Blautia luti"
2188	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Porphyromonadaceae"	"Porphyromonas"	"Porphyromonas cangingivalis"
2188	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lacrimispora"	"Lacrimispora algidixylanolytica"
2188	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"NA"	"Ruminococcaceae bacterium Marseille-P2935"
2175	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae"	"Clostridium"	"Clostridium sp. CAG:571"
2168	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"NA"	"Lachnospiraceae bacterium XPB1003"
2167	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Coprococcus"	"Coprococcus eutactus"
2166	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Agathobaculum"	"Agathobaculum desmolans"
2166	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Bacteroidaceae"	"Bacteroides"	"Bacteroides mediterraneensis"
2164	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Blautia"	"Blautia sp. An46"
2141	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales Family XIII. Incertae Sedis"	"Emergencia"	"Emergencia sp. 1XD21-50"
2140	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"NA"	"NA"	"Clostridiales bacterium VE202-06"
2135	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Enterococcaceae"	"Enterococcus"	"Enterococcus cecorum"
2134	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Bacteroidaceae"	"Bacteroides"	"Bacteroides propionicifaciens"
2130	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Eubacteriaceae"	"Eubacterium"	"Eubacterium sp. CAG:251"
2128	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Muribaculaceae"	"Paramuribaculum"	"Paramuribaculum intestinale"
2122	"Bacteria"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"Flavobacteriaceae"	"Ornithobacterium"	"Ornithobacterium rhinotracheale"
2116	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae"	"Clostridium"	"Clostridium sp. CAG:62"
2114	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Enterocloster"	"Enterocloster citroniae"
2113	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Pseudobutyrivibrio"	"Pseudobutyrivibrio ruminis"
2113	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Butyrivibrio"	"Butyrivibrio sp. NC2002"
2100	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Rikenellaceae"	"Acetobacteroides"	"Acetobacteroides hydrogenigenes"
2097	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Blautia"	"Blautia sp. Marseille-P3201T"
2094	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Bacteroidaceae"	"Bacteroides"	"Bacteroides sp. CAG:1076"
2090	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"Acetobacteraceae"	"Acetobacter"	"Acetobacter sp. CAG:267"
2088	"Bacteria"	"Proteobacteria"	"NA"	"NA"	"NA"	"NA"	"Proteobacteria bacterium CAG:495"
2072	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"NA"	"Lachnospiraceae bacterium C7"
2067	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Alloprevotella"	"Prevotella sp. oral taxon 473"
2065	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	"Prevotella falsenii"
2060	"Bacteria"	"Firmicutes"	"Erysipelotrichia"	"Erysipelotrichales"	"Erysipelotrichaceae"	"Holdemania"	"Holdemania massiliensis"
2059	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	"Prevotella sp."
2058	"Bacteria"	"NA"	"NA"	"NA"	"NA"	"NA"	"bacterium F083"
2057	"Bacteria"	"Firmicutes"	"NA"	"NA"	"NA"	"NA"	"Firmicutes bacterium CAG:238"
2055	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	"Prevotella sp. HJM029"
2041	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Bacteroidaceae"	"Bacteroides"	"Bacteroides sp. AF29-11"
2034	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Paludibacteraceae"	"Paludibacter"	"Paludibacter propionicigenes"
2033	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Catonella"	"Catonella morbi"
2021	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Eubacteriaceae"	"Intestinibacillus"	"Intestinibacillus massiliensis"
2011	"Bacteria"	"Firmicutes"	"Negativicutes"	"Veillonellales"	"Veillonellaceae"	"NA"	"Veillonellaceae bacterium WCA-693-APC-5D-A"
2001	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	"Prevotella aff. ruminicola Tc2-24"
1990	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Dysgonamonadaceae"	"Dysgonomonas"	"Dysgonomonas capnocytophagoides"
1988	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae"	"Clostridium"	"Clostridium sp. AF37-5"
1986	"Bacteria"	"Firmicutes"	"Erysipelotrichia"	"Erysipelotrichales"	"Erysipelotrichaceae"	"Erysipelatoclostridium"	"[Clostridium] saccharogumia"
1979	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Bacteroidaceae"	"Bacteroides"	"Bacteroides sp. An19"
1971	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"NA"	"NA"	"Clostridiales bacterium 41_21_two_genomes"
1961	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales Family XIII. Incertae Sedis"	"Emergencia"	"Emergencia sp. 1XD21-10"
1957	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Flavonifractor"	"uncultured Flavonifractor sp."
1946	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	"Prevotella sp. CAG:604"
1939	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Porphyromonadaceae"	"Porphyromonas"	"Porphyromonas crevioricanis"
1931	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"NA"	"Lachnospiraceae bacterium AC2028"
1925	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Tannerellaceae"	"Parabacteroides"	"Parabacteroides sp. TM07-1AC"
1925	"Bacteria"	"Firmicutes"	"NA"	"NA"	"NA"	"NA"	"Firmicutes bacterium AF16-15"
1921	"Bacteria"	"Firmicutes"	"NA"	"NA"	"NA"	"NA"	"Firmicutes bacterium CAG_194_44_15"
1910	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"NA"	"Lachnospiraceae bacterium P6A3"
1909	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Sutterellaceae"	"Parasutterella"	"Parasutterella sp. NM82_D38"
1906	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Gemmiger"	"Gemmiger sp. An50"
1904	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	"Prevotella sp. CAG:487"
1902	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Bacteroidaceae"	"Bacteroides"	"Bacteroides sp. An51A"
1895	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	"Prevotella scopos"
1892	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	"Prevotella aurantiaca"
1884	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Tannerellaceae"	"Tannerella"	"Tannerella sp. CAG:118"
1883	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"NA"	"Lachnospiraceae bacterium 6_1_37FAA"
1882	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae"	"Clostridium"	"Clostridium sp. MSTE9"
1880	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"NA"	"NA"	"Clostridiales bacterium 36_14"
1876	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"NA"	"NA"	"Bacteroidales bacterium CF"
1873	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"NA"	"NA"	"Clostridiales bacterium 44_9"
1862	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"NA"	"NA"	"Bacteroidales bacterium 45-6"
1858	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Oscillospiraceae"	"Oscillibacter"	"Oscillibacter sp."
1848	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Dysgonamonadaceae"	"Dysgonomonas"	"Dysgonomonas macrotermitis"
1843	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Paludibacteraceae"	"Paludibacter"	"Paludibacter sp. 47-17"
1840	"Bacteria"	"Firmicutes"	"NA"	"NA"	"NA"	"NA"	"Firmicutes bacterium CAG:791"
1836	"Bacteria"	"Firmicutes"	"Negativicutes"	"Selenomonadales"	"NA"	"NA"	"Selenomonadales bacterium"
1826	"Bacteria"	"Firmicutes"	"Negativicutes"	"Acidaminococcales"	"Acidaminococcaceae"	"Succiniclasticum"	"Succiniclasticum ruminis"
1821	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Bacteroidaceae"	"Bacteroides"	"Bacteroides nordii"
1812	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	"Prevotella sp. CAG:386"
1810	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"NA"	"Lachnospiraceae bacterium AC2029"
1807	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Porphyromonadaceae"	"Porphyromonas"	"Porphyromonas levii"
1803	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Stomatobaculum"	"Stomatobaculum longum"
1799	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	"Prevotella sp. F0091"
1798	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Butyrivibrio"	"Butyrivibrio sp. AE3004"
1793	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"Lactobacillus reuteri"
1793	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcus"	"Ruminococcus sp. AM28-13"
1789	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Eubacteriaceae"	"Eubacterium"	"Eubacterium pyruvativorans"
1786	"Bacteria"	"Acidobacteria"	"NA"	"NA"	"NA"	"NA"	"Acidobacteria bacterium"
1778	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	"Prevotella sp. AM34-19LB"
1777	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfuromonadales"	"Desulfuromonadaceae"	"Desulfuromonas"	"Desulfuromonas sp. SDB"
1776	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales Family XIII. Incertae Sedis"	"Emergencia"	"Emergencia timonensis"
1775	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae"	"Clostridium"	"Clostridium sp. CAG:273"
1773	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Blautia"	"Blautia marasmi"
1771	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae"	"Clostridium"	"Clostridium sp. CAG:798"
1759	"Bacteria"	"Synergistetes"	"Synergistia"	"Synergistales"	"Synergistaceae"	"Cloacibacillus"	"Cloacibacillus sp. An23"
1751	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae"	"Clostridium"	"Clostridium sp. CAG:62_40_43"
1748	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Odoribacteraceae"	"Butyricimonas"	"Butyricimonas faecihominis"
1742	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Acetitomaculum"	"Acetitomaculum ruminis"
