KO	P01	P07	P11	S07	S29	S34	W31	W32	W33	P03	P09	P12	S05	S08	S32	W20	W36	W37
K10251	0.003011687365078024	0.20609310624609448	0.0	0.008937246008327288	0.0036422725946727995	0.0040582065917450045	0.011177028135634154	0.0	0.014680869050379089	0.004884574152905619	0.0	0.006871387983840516	0.004062179098885278	0.004498894796674952	0.0	0.0	0.005225796616426869	0.006367053493760362
K10254	0.062021176897193	0.06580992113239023	0.05168630410379521	0.06133522269152314	0.06843144545504345	0.07301528024323493	0.06032926620932363	0.07759681255794212	0.038409189729298396	0.06453510475703053	0.055503883345627794	0.08863041455707957	0.0654600026570948	0.036096271404805536	0.09797017512300044	0.13378876737126968	0.04723469169244411	0.07469926361405824
K10258	0.003011687365078024	0.022899234027343833	0.01520928820698999	0.0029790853301507408	0.01456913247080379	0.0040582065917450045	0.011177028135634154	0.0	0.0	0.004884574152905619	0.0	0.010307112652604289	0.0	0.01349671292671491	0.005298227711968666	0.0	0.005225796616426869	0.0
K10259	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004498894796674952	0.0	0.0	0.0	0.0
K10260	0.006023374730156048	0.0	0.0	0.0	0.0	0.0040582065917450045	0.0	0.0	0.009787273360049186	0.0	0.0	0.006871387983840516	0.0	0.004498894796674952	0.0	0.0	0.0	0.0
K10268	0.003011687365078024	0.045798468054687666	0.005069748860917546	0.0	0.007284545189345599	0.0040582065917450045	0.011177028135634154	0.0	0.0	0.004884574152905619	0.004071160042409772	0.006871387983840516	0.0	0.01349671292671491	0.005298227711968666	0.01311784176406697	0.0	0.0
K10273	0.0	0.022899234027343833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008142320084819544	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K10279	0.0	0.022899234027343833	0.0	0.0	0.0036422725946727995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K10280	0.0	0.0	0.0	0.0	0.0	0.0040582065917450045	0.005588514067817077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005298227711968666	0.0	0.0	0.0
K10296	0.0	0.0	0.0	0.0	0.0	0.0040582065917450045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K10297	0.0	0.022899234027343833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K10317	0.0	0.0	0.0	0.0	0.0	0.0	0.005588514067817077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005225796616426869	0.0
K10325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006563879924173485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K10326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004071160042409772	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K10327	0.0	0.0	0.005069748860917546	0.0	0.0	0.0	0.0	0.01312775984834697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K10329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004071160042409772	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K10330	0.003011687365078024	0.0	0.005069748860917546	0.0029790853301507408	0.0036422725946727995	0.0040582065917450045	0.0	0.006563879924173485	0.0	0.0	0.008142320084819544	0.0	0.0	0.0	0.0	0.0	0.005225796616426869	0.0
K10332	0.003011687365078024	0.0	0.0	0.005958160678176547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K10349	0.003011687365078024	0.0	0.0	0.0	0.0036422725946727995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002031089549442639	0.0	0.0	0.0	0.0	0.0
K10352	0.02108176982392876	0.0	0.03548820040218548	0.03872804939921001	0.029138159711326096	0.020291032958725027	0.022354056271268307	0.03281939962086742	0.019574526225251028	0.029307380780480476	0.02035580021204886	0.03435693991920258	0.02640416414275431	0.04498894796674953	0.04238580162438612	0.03935365276126868	0.041806372931414953	0.0
K10355	0.2349114475496162	0.0	0.46134639710722447	0.11022561818083086	0.23310506723004584	0.060872994823864615	0.07265073551457266	0.006563879924173485	0.014680869050379089	0.10257593962660372	0.07735204080578567	0.15117037203465924	0.002031089549442639	0.14846308121546264	0.12715710380271011	0.01311784176406697	0.031354779698561215	0.0
K10357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002031089549442639	0.0	0.0	0.0	0.0	0.0
K10360	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004071160042409772	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K10362	0.003011687365078024	0.0	0.0	0.0029790853301507408	0.0	0.0	0.005588514067817077	0.006563879924173485	0.004893636680024593	0.004884574152905619	0.008142320084819544	0.0	0.002031089549442639	0.01349671292671491	0.005298227711968666	0.0	0.005225796616426869	0.0
K10365	0.009035062095234072	0.022899234027343833	0.010139487315775755	0.0	0.0036422725946727995	0.008116402778258966	0.0	0.0	0.0	0.0	0.012213480127229318	0.006871387983840516	0.0	0.0	0.0	0.0	0.0	0.0
K10366	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005225796616426869	0.0
K10367	0.0	0.0	0.0	0.0	0.0036422725946727995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K10369	0.0	0.0	0.005069748860917546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K10373	0.003011687365078024	0.0	0.005069748860917546	0.005958160678176547	0.0	0.0040582065917450045	0.005588514067817077	0.006563879924173485	0.004893636680024593	0.004884574152905619	0.0	0.003435693991920258	0.002031089549442639	0.004498894796674952	0.005298227711968666	0.0	0.005225796616426869	0.006367053493760362
K10380	0.05421030997397831	0.022899234027343833	0.08618568901136095	0.06256067214766634	0.029138159711326096	0.008116402778258966	0.03353108440690246	0.059074919317561356	0.014680869050379089	0.058614868455883005	0.13841905004068797	0.05497106296826609	0.022341985043869028	0.0539866614622593	0.02119285063378502	0.05247149452533566	0.05225796616426869	0.012734067390308773
K10381	0.003011687365078024	0.0	0.0	0.0029790853301507408	0.0	0.008116402778258966	0.005588514067817077	0.0	0.004893636680024593	0.0	0.004071160042409772	0.003435693991920258	0.0	0.004498894796674952	0.005298227711968666	0.01311784176406697	0.010451593232853738	0.0
K10382	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004071160042409772	0.003435693991920258	0.0	0.0	0.0	0.0	0.0	0.0
K10383	0.0	0.0	0.0	0.0	0.0	0.0	0.005588514067817077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005225796616426869	0.0
K10385	0.0	0.0	0.0	0.0	0.0036422725946727995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K10386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003435693991920258	0.002031089549442639	0.0	0.0	0.0	0.0	0.0
K10388	0.0	0.0	0.010139487315775755	0.008937246008327288	0.0218535934759242	0.0	0.022354056271268307	0.006563879924173485	0.009787273360049186	0.0	0.0	0.006871387983840516	0.006093268648327916	0.0	0.0	0.0	0.020903186465707477	0.0
K10389	0.012046770326120799	0.022899234027343833	0.030418472353386603	0.008937246008327288	0.0109267967379621	0.012174640585697108	0.016765594836401887	0.0	0.0	0.009769137616319033	0.008142320084819544	0.017178418831528763	0.0	0.01349671292671491	0.005298227711968666	0.0	0.015677337993199075	0.0
K10390	0.006023374730156048	0.022899234027343833	0.010139487315775755	0.0029790853301507408	0.007284545189345599	0.008116402778258966	0.005588514067817077	0.0	0.0	0.0	0.004071160042409772	0.006871387983840516	0.0	0.004498894796674952	0.0	0.01311784176406697	0.005225796616426869	0.0
K10391	0.003011687365078024	0.0	0.01520928820698999	0.005958160678176547	0.007284545189345599	0.0	0.005588514067817077	0.0	0.0	0.0	0.008142320084819544	0.003435693991920258	0.0	0.004498894796674952	0.0	0.0	0.010451593232853738	0.0
K10392	0.012046770326120799	0.0	0.025348744304587733	0.0029790853301507408	0.029138159711326096	0.008116402778258966	0.0391196511076702	0.01312775984834697	0.009787273360049186	0.014653690390240238	0.004071160042409772	0.024049827266598288	0.002031089549442639	0.03149223504003462	0.01589471324295082	0.0	0.005225796616426869	0.0
K10393	0.024093540652241598	0.022899234027343833	0.025348744304587733	0.0029790853301507408	0.0218535934759242	0.012174640585697108	0.02794262297203604	0.006563879924173485	0.0	0.0	0.004071160042409772	0.030921235701667812	0.0	0.017995522113319708	0.02119285063378502	0.0	0.010451593232853738	0.0
K10394	0.03614020664931888	0.022899234027343833	0.04562776056037659	0.008937246008327288	0.0509917531872503	0.020291032958725027	0.05588514067817077	0.01312775984834697	0.004893636680024593	0.009769137616319033	0.012213480127229318	0.05497106296826609	0.0	0.04948775715335432	0.04238580162438612	0.01311784176406697	0.015677337993199075	0.0
K10395	0.006023374730156048	0.0	0.010139487315775755	0.0029790853301507408	0.0	0.0040582065917450045	0.005588514067817077	0.0	0.0	0.0	0.0	0.003435693991920258	0.0	0.0	0.0	0.01311784176406697	0.015677337993199075	0.0
K10396	0.05421030997397831	0.022899234027343833	0.04055792845098435	0.008937246008327288	0.0764876823960162	0.03246556949211168	0.044708112542536614	0.019691639772520454	0.009787273360049186	0.0	0.008142320084819544	0.05153535875073134	0.002031089549442639	0.08097999219338896	0.01589471324295082	0.03935365276126868	0.010451593232853738	0.0
K10397	0.009035062095234072	0.022899234027343833	0.03548820040218548	0.008937246008327288	0.01456913247080379	0.03246556949211168	0.050296679243304346	0.0	0.0	0.0	0.028498120296868407	0.03435693991920258	0.0	0.017995522113319708	0.01589471324295082	0.01311784176406697	0.010451593232853738	0.006367053493760362
K10398	0.015058436825390115	0.0	0.01520928820698999	0.008937246008327288	0.01456913247080379	0.020291032958725027	0.0391196511076702	0.01312775984834697	0.0	0.009769137616319033	0.008142320084819544	0.024049827266598288	0.002031089549442639	0.01349671292671491	0.0	0.026235810997201712	0.020903186465707477	0.006367053493760362
K10400	0.006023374730156048	0.0	0.0	0.0	0.0109267967379621	0.0040582065917450045	0.005588514067817077	0.0	0.0	0.004884574152905619	0.004071160042409772	0.01374281687013905	0.002031089549442639	0.004498894796674952	0.0	0.01311784176406697	0.0	0.0
K10401	0.05421030997397831	0.022899234027343833	0.06590667275557208	0.017874492016654576	0.0764876823960162	0.04464021007780879	0.044708112542536614	0.0	0.009787273360049186	0.004884574152905619	0.016284640169639087	0.05153535875073134	0.002031089549442639	0.05848556577116427	0.047684039372036385	0.05247149452533566	0.005225796616426869	0.0
K10402	0.0	0.0	0.005069748860917546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005225796616426869	0.0
K10403	0.003011687365078024	0.0	0.0	0.0	0.007284545189345599	0.0	0.005588514067817077	0.0	0.0	0.0	0.0	0.003435693991920258	0.0	0.0	0.0	0.0	0.0	0.0
K10405	0.012046770326120799	0.0	0.020279016255788863	0.005958160678176547	0.025495929208765887	0.0040582065917450045	0.022354056271268307	0.0	0.004893636680024593	0.004884574152905619	0.008142320084819544	0.017178418831528763	0.002031089549442639	0.02699333073112965	0.005298227711968666	0.026235810997201712	0.005225796616426869	0.0
K10406	0.012046770326120799	0.0	0.010139487315775755	0.0	0.007284545189345599	0.008116402778258966	0.0	0.0	0.0	0.0	0.0	0.006871387983840516	0.002031089549442639	0.01349671292671491	0.0	0.0	0.0	0.0
K10407	0.05421030997397831	0.09159693610937533	0.030418472353386603	0.014895426650753704	0.054634088920091986	0.028407425331752948	0.005588514067817077	0.01312775984834697	0.044042709625373995	0.024422817317067066	0.04885392050891727	0.020614123049063526	0.04874614918662333	0.04049004365784456	0.0953679783872567	0.026235810997201712	0.015677337993199075	0.01910120007849303
K10408	1.0842072427700014	0.11449617013671916	1.3181334551114416	0.5481504230357445	1.001623911232205	1.0267247277372915	1.453014710291453	0.2822472865359324	0.4110651532045083	0.4151884288647504	0.7450224834616105	1.0650642171899742	0.09546120882380404	0.8277961099033103	0.868908381337427	0.8657801058097755	0.41283767341731503	0.11460720047095818
K10409	0.015058436825390115	0.022899234027343833	0.03548820040218548	0.0029790853301507408	0.029138159711326096	0.012174640585697108	0.022354056271268307	0.006563879924173485	0.009787273360049186	0.014653690390240238	0.02035580021204886	0.030921235701667812	0.002031089549442639	0.02699333073112965	0.01589471324295082	0.0	0.005225796616426869	0.0
K10410	0.009035062095234072	0.022899234027343833	0.03548820040218548	0.008937246008327288	0.007284545189345599	0.0	0.011177028135634154	0.0	0.0	0.014653690390240238	0.016284640169639087	0.010307112652604289	0.002031089549442639	0.017995522113319708	0.005298227711968666	0.0	0.005225796616426869	0.0
K10411	0.003011687365078024	0.0	0.005069748860917546	0.0029790853301507408	0.0	0.0	0.005588514067817077	0.0	0.0	0.0	0.004071160042409772	0.003435693991920258	0.0	0.0	0.0	0.0	0.005225796616426869	0.0
K10412	0.0	0.045798468054687666	0.0	0.0	0.0036422725946727995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004498894796674952	0.005298227711968666	0.01311784176406697	0.0	0.0
K10413	0.06625708030009911	0.022899234027343833	0.1571616735733584	0.03574898403330915	0.072845451893456	0.04869845829047797	0.11735884805710925	0.0	0.014680869050379089	0.01953825385365365	0.05699624059373681	0.06527817562087039	0.008124358197770557	0.05848556577116427	0.07417512775347168	0.09182514728660433	0.005225796616426869	0.0
K10414	0.09637395395087935	0.0	0.17744100201092736	0.03872804939921001	0.13840623232122862	0.08522227599525883	0.12853598145864473	0.01312775984834697	0.0293618405749949	0.01953825385365365	0.0732808807633759	0.12368494280667125	0.006093268648327916	0.08097999219338896	0.12715710380271011	0.01311784176406697	0.015677337993199075	0.0
K10418	0.003011687365078024	0.0	0.005069748860917546	0.008937246008327288	0.0	0.0	0.011177028135634154	0.0	0.0	0.01953825385365365	0.012213480127229318	0.006871387983840516	0.0	0.0	0.0	0.0	0.010451593232853738	0.0
K10419	0.0	0.0	0.0	0.005958160678176547	0.0	0.0	0.011177028135634154	0.0	0.0	0.0	0.004071160042409772	0.0	0.0	0.0	0.0	0.0	0.010451593232853738	0.0
K10420	0.0	0.0	0.005069748860917546	0.0029790853301507408	0.0	0.0	0.005588514067817077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005225796616426869	0.0
K10421	0.009035062095234072	0.0	0.01520928820698999	0.008937246008327288	0.0109267967379621	0.0040582065917450045	0.011177028135634154	0.006563879924173485	0.009787273360049186	0.0	0.004071160042409772	0.01374281687013905	0.004062179098885278	0.01349671292671491	0.005298227711968666	0.0	0.0	0.0
K10429	0.003011687365078024	0.022899234027343833	0.0	0.0	0.0036422725946727995	0.0	0.0	0.006563879924173485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K10431	0.003011687365078024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K10436	0.003011687365078024	0.022899234027343833	0.0	0.005958160678176547	0.0	0.0040582065917450045	0.011177028135634154	0.0	0.0	0.004884574152905619	0.012213480127229318	0.0	0.0	0.0	0.0	0.0	0.010451593232853738	0.0
K10439	0.30658798407900095	0.308897539908861	0.3589407697580679	0.2298797076256127	0.38496890943826173	0.4383095557440561	0.3764864933136163	0.5177250746434908	0.2672764056221587	0.3995004594046862	0.24445191393492233	0.30552449732206405	0.28767138201665726	0.2790814277862836	0.3119459886556174	0.6270752130236555	0.35176295298508914	0.33367488699998477
K10440	0.8349909545476031	0.22494145756531955	0.8343885723016632	0.7710064083990845	0.8878061565458281	0.9300334989844276	1.0872991278544788	1.1867163882538245	0.6729492143310252	0.9129358289306098	0.5585473517213613	0.768835479964472	0.7171905831522444	0.693047757508012	0.8739293312671206	1.7951664249258115	0.9568187667966949	0.7996717610029505
K10441	1.2316880074773933	0.4014955281683778	1.2374544281027604	1.2496442850391454	1.188031285849094	1.3437262904622933	1.6307379355159854	1.763871982294043	1.1620960521384938	1.0478938902626909	1.0617293858941963	1.0535871965004644	1.044988672432882	1.0962413278546912	1.2281559645063747	2.7689670286044468	1.3144147251639675	1.1796851410283982
K10442	0.0	0.0	0.010139487315775755	0.0029790853301507408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002031089549442639	0.0	0.0	0.0	0.0	0.0
K10443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004071160042409772	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K10444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004071160042409772	0.0	0.002031089549442639	0.0	0.0	0.0	0.0	0.0
K10446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002031089549442639	0.0	0.0	0.0	0.0	0.0
K10448	0.003011687365078024	0.0	0.0	0.0029790853301507408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005298227711968666	0.01311784176406697	0.005225796616426869	0.0
K10450	0.0	0.0	0.0	0.0	0.0036422725946727995	0.0	0.0	0.0	0.004893636680024593	0.0	0.0	0.0	0.002031089549442639	0.0	0.0	0.0	0.0	0.006367053493760362
K10451	0.0	0.0	0.0	0.0029790853301507408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002031089549442639	0.0	0.0	0.0	0.0	0.0
K10453	0.0	0.0	0.0	0.0	0.007284545189345599	0.0040582065917450045	0.0	0.0	0.0	0.0	0.008142320084819544	0.003435693991920258	0.002031089549442639	0.0	0.005298227711968666	0.0	0.0	0.0
K10454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002031089549442639	0.0	0.0	0.0	0.0	0.0
K10455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004884574152905619	0.0	0.0	0.0	0.0	0.005298227711968666	0.0	0.0	0.0
K10456	0.003011687365078024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004884574152905619	0.0	0.0	0.002031089549442639	0.0	0.0	0.0	0.0	0.0
K10457	0.003011687365078024	0.022899234027343833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K10458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003435693991920258	0.0	0.0	0.0	0.0	0.0	0.0
K10459	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004071160042409772	0.003435693991920258	0.0	0.0	0.0	0.0	0.0	0.0
K10460	0.0	0.022899234027343833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K10461	0.0	0.0	0.005069748860917546	0.0029790853301507408	0.0	0.0	0.005588514067817077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01311784176406697	0.005225796616426869	0.0
K10464	0.0	0.0	0.0	0.0029790853301507408	0.0036422725946727995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005298227711968666	0.0	0.0	0.0
K10526	0.006023374730156048	0.0	0.010139487315775755	0.0	0.007284545189345599	0.0	0.005588514067817077	0.01312775984834697	0.009787273360049186	0.004884574152905619	0.004071160042409772	0.006871387983840516	0.006093268648327916	0.008997780081119887	0.010596475495300548	0.0	0.005225796616426869	0.0
K10527	0.0	0.0	0.0	0.0	0.0	0.0040582065917450045	0.0	0.006563879924173485	0.004893636680024593	0.0	0.0	0.003435693991920258	0.002031089549442639	0.0	0.0	0.0	0.0	0.0
K10530	0.003011687365078024	0.022899234027343833	0.005069748860917546	0.0	0.0	0.0	0.0	0.006563879924173485	0.0	0.0	0.004071160042409772	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K10532	0.08131551712548923	0.045798468054687666	0.08618568901136095	0.0714979680666183	0.12019507980842757	0.0649312430365338	0.0838277636502068	0.11158595871094924	0.10276628830112708	0.11234549413311877	0.10585055250389837	0.07558518601732962	0.060932686483279166	0.08547889650229391	0.0953679783872567	0.19676762646100457	0.1358701934662833	0.10187273710852994
K10536	0.2305176369461535	0.2319311152539329	0.2685593316485943	0.21408983400251616	0.30965489090677356	0.23568111366300365	0.2922357265795331	0.249369811671013	0.33229161269128443	0.2698445444501612	0.2570195273066591	0.1924941603441779	0.21659883263061103	0.2442066925509474	0.25435555101216345	0.3164777283621265	0.35135919749843436	0.3242119415160146
K10537	0.0	0.021936640377463415	0.0	0.00857374359645334	0.006839972492549773	0.0	0.005296381072569688	0.006315127981607179	0.0047155228955667785	0.004675244522286606	0.0	0.0	0.0	0.004191049402782686	0.0	0.012532793911139154	0.0	0.0
K10538	0.04389621339394614	0.04482516656701258	0.025184604103226333	0.02888819622254489	0.031114987175486386	0.023978400490455916	0.06425474152402745	0.03187569826858185	0.02856399478327198	0.043752001736962254	0.011739115397964723	0.033010178651776925	0.026166914148081824	0.048965427636046374	0.02547838746219274	0.050834034138344655	0.041077680730113655	0.017932778413700508
K10539	0.0045270155954578815	0.04387328075492683	0.0	0.002299962737730987	0.008378033642578327	0.003035707071307066	0.008572726189135946	0.010426006712215484	0.015528247125840422	0.015575243310521857	0.0	0.0025519694663115556	0.009081931226997204	0.0	0.007900972028461815	0.0	0.004040789810745494	0.0
K10540	0.21341018876523554	0.021936640377463415	0.18380051007314724	0.1505670630655006	0.19627397799646068	0.20530711069488353	0.25382407448569405	0.26861865587599904	0.19085407745117564	0.22390961789410427	0.149397898539204	0.1658646075629502	0.17501949529475178	0.16459359339658358	0.2354374357322237	0.3963078210561562	0.16800214999576324	0.21318046654704567
K10541	0.285389282065425	0.021936640377463415	0.24934104424653508	0.20088944987698362	0.23536222765744064	0.2445401903807539	0.3158513649767163	0.3821392410627478	0.25709295767719437	0.2133544387079662	0.172757119544954	0.20653896435474958	0.21173201948351017	0.20591651053328344	0.28403172260350107	0.35235032578344433	0.2210689292199015	0.23050935683709128
K10542	0.3095209948984746	0.021936640377463415	0.1869178526178558	0.18503015935178999	0.2330514236036956	0.2763866108124144	0.2844759273788128	0.3195941051056673	0.1911890139421076	0.20636214023621424	0.22616531580158858	0.2182797566819363	0.20867083554122554	0.19008499217725525	0.2861105197145586	0.4361999086878698	0.27938124800988895	0.1983023025393142
K10543	0.09695368381956708	0.050260026042231204	0.08106770174345625	0.07198204017636248	0.06638663463929385	0.08133713469938073	0.10159931720348764	0.07927916335480789	0.06892630525338152	0.04388593817053077	0.06982877564863613	0.09706910905154066	0.06891604515980414	0.06757119753343992	0.12827224984692567	0.11943903771832198	0.05228963088863582	0.05173073307000652
K10544	0.07721253528971032	0.04413092392886891	0.07864107834849546	0.055154661836779	0.04765748516002266	0.12243134921838586	0.0675389420224913	0.10437010419389008	0.041137633385710096	0.045693710459486864	0.07544793887147959	0.10385860333240655	0.06357874242470758	0.04988113699511411	0.08263038562221059	0.1479186382023525	0.06306237094631434	0.05357638258581906
K10545	0.021942693308279738	0.14532565628161578	0.023016527480542195	0.027480908871078083	0.016967574257526468	0.029227058110106584	0.062136032977031894	0.042844880968804386	0.01822657172365	0.03179573952586783	0.02246236167324086	0.02821307046981523	0.016440713319702187	0.016261014620253745	0.029032063603758353	0.07296918811936116	0.033392015766340315	0.035606441375225166
K10546	0.09136034351230438	0.04387328075492683	0.10894557701995237	0.0799216256758076	0.0630291430883235	0.08204178584831127	0.0768235418276873	0.08567824773594795	0.05479475924140817	0.09564383076927985	0.07432946600683282	0.08762976046281253	0.08862483312162717	0.07308503286245814	0.1062962372109004	0.12082216128854824	0.07259191749532062	0.07458083446767887
K10547	0.05804655561285112	0.022539379006668695	0.07654213155112123	0.058099595179876264	0.03842724852004436	0.05351197803054782	0.04925061319253602	0.041284321006956864	0.05275683750353797	0.053035541272045135	0.06077417986734597	0.07460800441938063	0.07516782583117507	0.03548391784787679	0.08302173349719708	0.08158330546936396	0.02337695612419212	0.0554462453774938
K10548	0.08974172739863295	0.07001002079723488	0.12281644992143588	0.08446089111338312	0.09713978155992553	0.11999285694532316	0.10216815917124357	0.1346421836976328	0.061692564771733044	0.09244756016475128	0.08265403455419575	0.0936521522236025	0.07743615389484602	0.05282408504743334	0.13321167967095432	0.14238974797267528	0.10808574255668664	0.05737656844839521
K10549	0.012046770326120799	0.022899234027343833	0.020279016255788863	0.017874492016654576	0.018211362973364	0.012174640585697108	0.03353108440690246	0.03938327954504091	0.019574526225251028	0.024422817317067066	0.012213480127229318	0.003435693991920258	0.010155447747213194	0.01349671292671491	0.010596475495300548	0.03935365276126868	0.015677337993199075	0.01910120007849303
K10550	0.012046770326120799	0.0	0.01520928820698999	0.008937246008327288	0.007284545189345599	0.024349177119083756	0.02794262297203604	0.04594715946921439	0.019574526225251028	0.024422817317067066	0.008142320084819544	0.020614123049063526	0.016248716395541114	0.008997780081119887	0.010596475495300548	0.05247149452533566	0.015677337993199075	0.01910120007849303
K10551	0.012046770326120799	0.0	0.005069748860917546	0.005958160678176547	0.007284545189345599	0.012174640585697108	0.0	0.019691639772520454	0.009787273360049186	0.014653690390240238	0.004071160042409772	0.010307112652604289	0.006093268648327916	0.01349671292671491	0.005298227711968666	0.0	0.015677337993199075	0.006367053493760362
K10552	0.015058436825390115	0.0	0.005069748860917546	0.017874492016654576	0.007284545189345599	0.0040582065917450045	0.011177028135634154	0.019691639772520454	0.014680869050379089	0.029307380780480476	0.024426960254458636	0.006871387983840516	0.024373074593311665	0.008997780081119887	0.02119285063378502	0.03935365276126868	0.026128931226052816	0.0382023011639562
K10553	0.003011687365078024	0.0	0.010139487315775755	0.011916361284852834	0.0036422725946727995	0.0040582065917450045	0.005588514067817077	0.006563879924173485	0.009787273360049186	0.0	0.0	0.003435693991920258	0.010155447747213194	0.0	0.0	0.0	0.005225796616426869	0.0
K10554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009769137616319033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K10555	0.01353460782350394	0.021936640377463415	0.023689786738533763	0.01612252703372883	0.02213342253883329	0.036839928317100167	0.024653149688683606	0.023880456602075557	0.026776198383713957	0.01806213642902262	0.01792863421813967	0.015132224239498155	0.020059680229264406	0.011893583087194896	0.03272763920871769	0.04703591240554184	0.028658676054990628	0.027047158700863362
K10556	0.024695227135906137	0.021936640377463415	0.0095886776352306	0.016313919590370096	0.019265678861020954	0.03765565269438312	0.03499764207852025	0.0422458900335337	0.0180407628631902	0.027872491439913237	0.00730018873397456	0.021489349744558465	0.01324917737165348	0.016672139928163004	0.009488508877238828	0.04758897375792359	0.04398696112724441	0.02201808697655481
K10557	0.008382283335493318	0.021936640377463415	0.00977784966143437	0.008286633399923148	0.019546949126123828	0.011532953040543427	0.03045881202866642	0.012238019472729664	0.022869417229665272	0.01885616786923033	0.007423619602525531	0.012501372435738276	0.013579584053459043	0.008474852547465835	0.024146000281053424	0.012080018323983682	0.009954360351971057	0.005585914401374359
